step,reward,rel_x,rel_y,rel_z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,lidar_0,lidar_1,lidar_2,lidar_3,lidar_4,lidar_5,lidar_6,lidar_7,lidar_8,lidar_9,lidar_10,lidar_11,lidar_12,lidar_13,lidar_14,lidar_15,lidar_16,lidar_17,lidar_18,lidar_19,lidar_20,lidar_21,lidar_22,lidar_23,lidar_24,lidar_25,lidar_26,lidar_27,lidar_28,lidar_29,lidar_30,lidar_31,lidar_32,lidar_33,lidar_34,lidar_35,act_vx,act_vy,act_vz,act_yaw
5,-1.0009590910061608,-2.3955462,0.72364974,0.5009769,1.0,0.0,0.0,0.0,0.0,0.0,-0.09377357,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.026765823,3.9941578,-0.95974267,30.303993
10,-1.001930674850188,-2.3955462,0.72364974,0.50439465,1.0,0.0,0.0,0.0,0.0,0.0,-0.21088687,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.5262938,1.7234278,-0.7976652,17.944214
15,-1.0023041214400665,-2.3955462,0.72364974,0.5090146,1.0,0.0,0.0,0.0,0.0,0.0,-0.2537339,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.6419864,3.4907894,-0.9013419,12.216164
20,-1.0033190865509614,-2.3955462,0.72364974,0.5157625,1.0,0.0,0.0,0.0,0.0,0.0,-0.37065518,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.3129654,4.186404,-0.941535,31.00077
25,-1.0166390140484756,-2.3955462,0.7236497,0.5240562,0.9999987,-0.0010534775,-0.001053949,0.00061005127,-1.2216712e-05,1.22117435e-05,-0.41639036,-0.16848338,-0.16863424,0.097587906,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.669051,1.3542042,-0.881322,26.531662
30,-1.0180912404535758,-2.3955433,0.7236468,0.5341781,0.9999908,-0.0027649999,-0.0027689054,0.0017619798,-0.0002685509,0.00026786578,-0.5302478,-0.14852042,-0.14843449,0.16277982,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.1437283,-0.24950123,-0.96396154,8.567703
35,-1.0191951868538272,-2.3955314,0.7236351,0.5466814,0.99997544,-0.004307375,-0.004317775,0.0034565253,-0.0008042749,0.00080040743,-0.64674014,-0.1480851,-0.1485524,0.16261198,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.924057,-2.3571782,-0.7953533,40.52304
40,-1.0212457340093613,-2.3955045,0.7236082,0.56153667,0.999954,-0.0054093273,-0.0054232865,0.005770634,-0.0016588653,0.0016461653,-0.75723153,-0.078719646,-0.07677005,0.26183006,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.4448385,-1.885479,-0.9790763,-19.496704
45,-1.0175930305765282,-2.3954487,0.7235529,0.57794887,0.9999329,-0.006831328,-0.005494814,0.007570921,-0.003656829,0.0036287252,-0.78368825,-0.17145061,0.045335878,0.1204516,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.1024723,-2.0285254,-0.31931174,25.149666
50,-1.0274523698769547,-2.3953288,0.723423,0.59274316,0.9999045,-0.008130258,-0.0035226862,0.010606582,-0.0066563287,0.0075295535,-0.69664156,-0.25873977,0.11869858,0.30543455,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5964851,-3.2458892,-0.8818925,6.2625504
