step,reward,rel_x,rel_y,rel_z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,lidar_0,lidar_1,lidar_2,lidar_3,lidar_4,lidar_5,lidar_6,lidar_7,lidar_8,lidar_9,lidar_10,lidar_11,lidar_12,lidar_13,lidar_14,lidar_15,lidar_16,lidar_17,lidar_18,lidar_19,lidar_20,lidar_21,lidar_22,lidar_23,lidar_24,lidar_25,lidar_26,lidar_27,lidar_28,lidar_29,lidar_30,lidar_31,lidar_32,lidar_33,lidar_34,lidar_35,act_vx,act_vy,act_vz,act_yaw
5,-1.0148258926561875,2.1603484,3.5299215,0.50058746,0.9999993,0.0006499362,0.0006502154,0.00078086153,-5.421011e-21,-3.6140074e-21,-0.0470444,0.15593441,0.15606844,0.18738674,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.619581,-0.9254279,-0.3867985,41.282585
10,-1.0304399187884057,2.1603436,3.5299263,0.5012262,0.9999847,0.003032535,0.0030413528,0.0034841404,0.0004444811,-0.00044282567,-0.02167027,0.3379734,0.33983323,0.36778554,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.3274136,2.1431303,-0.6936357,26.986008
15,-1.0302773302342687,2.160324,3.5299456,0.50283366,0.9999302,0.0065418254,0.006586504,0.007312059,0.0018697549,-0.0018468092,-0.06468425,0.3360762,0.34078485,0.3673196,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.7162604,1.6426845,0.60791457,38.161903
20,-1.03052141601461,2.1602519,3.5300167,0.5041094,0.99983764,0.009808133,0.010360374,0.011009505,0.0040277783,-0.0039393716,-0.10812193,0.3125267,0.362603,0.35513362,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.4571981,1.3193178,-0.44123626,16.094639
25,-1.030496287386516,2.160144,3.5301206,0.507802,0.99970764,0.012909853,0.013988887,0.014910513,0.0061262506,-0.0058652144,-0.219417,0.24368016,0.2877073,0.4548423,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.8041153,-2.0672464,0.59602916,42.271378
30,-1.0307316622447722,2.1599243,3.5303254,0.51167494,0.9995435,0.015413966,0.01701321,0.019640058,0.01299023,-0.011985265,-0.18828437,0.24179696,0.2885149,0.45432043,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.5701828,-3.3461642,-0.74890447,41.16336
35,-1.0470785924849682,2.1595964,3.5306246,0.51653975,0.999292,0.018625546,0.020779107,0.025235185,0.018422065,-0.016680297,-0.2427843,0.4143363,0.46603024,0.66293305,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.8699794,4.1345177,-0.89748895,36.940994
40,-1.047669757479483,2.159166,3.5310118,0.52306145,0.998892,0.022889694,0.025662988,0.03212817,0.022270026,-0.019943586,-0.35986856,0.40994573,0.46817794,0.66216683,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-2.7072322,0.56902456,-0.52840585,12.029385
45,-1.046850316526553,2.1586373,3.5314815,0.5318842,0.9984137,0.026365478,0.029733477,0.039886344,0.027484339,-0.024281451,-0.4675553,0.32093412,0.3663262,0.7326489,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.7575567,1.3616486,-0.46461803,41.69143
50,-1.044259457091269,2.1579118,3.5321121,0.541696,0.9978675,0.028923094,0.03333592,0.0480892,0.038819976,-0.03351591,-0.48981294,0.15092537,0.4220347,0.6926419,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.26976013,0.5020814,-0.3688835,39.98304
