step,reward,rel_x,rel_y,rel_z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,lidar_0,lidar_1,lidar_2,lidar_3,lidar_4,lidar_5,lidar_6,lidar_7,lidar_8,lidar_9,lidar_10,lidar_11,lidar_12,lidar_13,lidar_14,lidar_15,lidar_16,lidar_17,lidar_18,lidar_19,lidar_20,lidar_21,lidar_22,lidar_23,lidar_24,lidar_25,lidar_26,lidar_27,lidar_28,lidar_29,lidar_30,lidar_31,lidar_32,lidar_33,lidar_34,lidar_35,act_vx,act_vy,act_vz,act_yaw
5,-1.0005975378201128,3.7233372,1.6328074,0.5009769,1.0,0.0,0.0,0.0,0.0,0.0,-0.09377357,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.32533407,-2.4657135,-0.9323455,39.919426
10,-1.0099625844943974,3.7233372,1.6328074,0.50430137,0.9999994,-0.0005867348,-0.00058704545,0.0007217616,-6.8045424e-06,6.8012682e-06,-0.20342784,-0.093834296,-0.09393371,0.115459286,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.26750755,1.0313821,-0.66910756,44.129524
15,-1.0093174930440758,3.7233388,1.6328058,0.50993,0.99999666,-0.0011842068,-0.0019435326,0.0012361926,-0.00015787978,0.00013774962,-0.31609437,-0.0481112,-0.13927959,0.032934587,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.9137049,-0.35674,-0.6824176,34.199417
20,-1.0098415697951628,3.7233465,1.6328003,0.51797605,0.9999916,-0.0016858727,-0.0033934189,0.0015783184,-0.0005461125,0.00036029232,-0.43293044,-0.048012763,-0.13916405,0.032903325,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.070651,1.564765,-0.33511794,42.266617
25,-1.017870235873889,3.723369,1.6327866,0.5278524,0.99998754,-0.0032335354,-0.003795889,3.9932864e-05,-0.001433411,0.00091909413,-0.50367576,-0.051580064,-0.13504381,-0.26277056,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.3920431,0.95676947,-0.89629996,27.863617
30,-1.0184816571119846,3.7234075,1.63276,0.53976196,0.99997616,-0.003840499,-0.005246882,-0.002332576,-0.0021711746,0.0015253886,-0.6165748,-0.05858905,-0.14147225,-0.25602123,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.8956914,1.7944679,-0.7346918,41.867973
35,-1.0241403124809758,3.723472,1.6327145,0.5533512,0.9999457,-0.0038664152,-0.008118641,-0.0052609993,-0.0036713905,0.0025507717,-0.68613094,-0.037076604,-0.31923693,-0.24070787,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9111214,-0.021571636,-0.7019322,28.490013
40,-1.0249710877146099,3.7235713,1.632651,0.56879324,0.9999061,-0.0025170834,-0.011299555,-0.0073288004,-0.005447975,0.003314078,-0.7848326,0.14509797,-0.32895476,-0.18641977,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.8298068,3.59789,-0.64273155,2.8536491
45,-1.0224621186258103,3.7237344,1.6325706,0.58557445,0.9998476,-0.0029408268,-0.014917823,-0.008577578,-0.01021094,0.0043126373,-0.79776245,-0.02658177,-0.2018015,-0.28092992,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-2.0405178,-2.3475754,-0.6803976,41.127533
50,-1.026562903987493,3.7240138,1.6324674,0.6025242,0.999778,-0.0030374865,-0.017769933,-0.010906871,-0.015994344,0.0054546124,-0.81459767,0.096392095,-0.35367578,-0.20940353,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.3982186,3.1808043,-0.43066227,40.647125
