step,reward,rel_x,rel_y,rel_z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,lidar_0,lidar_1,lidar_2,lidar_3,lidar_4,lidar_5,lidar_6,lidar_7,lidar_8,lidar_9,lidar_10,lidar_11,lidar_12,lidar_13,lidar_14,lidar_15,lidar_16,lidar_17,lidar_18,lidar_19,lidar_20,lidar_21,lidar_22,lidar_23,lidar_24,lidar_25,lidar_26,lidar_27,lidar_28,lidar_29,lidar_30,lidar_31,lidar_32,lidar_33,lidar_34,lidar_35,act_vx,act_vy,act_vz,act_yaw
5,-1.032092838227088,1.123696,-4.1015286,0.49970794,0.9999935,0.0019335906,-0.00193813,-0.002354071,-0.00010153645,-0.00010136461,0.038122997,0.34643242,-0.34773535,-0.42214546,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.69698095,-4.190551,0.20526206,12.745861
10,-1.033221579534299,1.123715,-4.101507,0.49717033,0.99995065,0.008356527,-0.0042803343,-0.003257206,-0.001432355,-0.001751551,0.1390111,0.61702824,-0.2619622,0.09374589,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.81350374,-0.5295501,-0.76045907,41.696526
15,-1.0388101076002276,1.1237692,-4.101423,0.49433088,0.999842,0.01562478,-0.007804953,-0.003309781,-0.004047419,-0.0069191083,0.18042111,0.716414,-0.36007506,-0.029643893,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.8857908,-1.2471213,0.43698382,26.585716
20,-1.0513983968913037,1.1239078,-4.101166,0.4896685,0.99960786,0.025702406,-0.0107465545,-0.0028399145,-0.008379794,-0.016131887,0.24205665,1.0162306,-0.33211195,-0.040861983,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.9413724,2.7515988,0.8965806,43.117737
25,-1.048969821346227,1.1241732,-4.1006155,0.4830218,0.99928033,0.034297634,-0.016182965,-0.000795446,-0.015340098,-0.03241727,0.33994034,0.8478003,-0.5060106,0.30180964,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.4000835,-0.27184677,-0.5950813,32.821808
30,-1.0497396556791596,1.1246006,-4.0997133,0.47527185,0.9988094,0.043680828,-0.021718947,0.00032436417,-0.02381529,-0.05017974,0.38296106,0.9157447,-0.52453583,-0.13449158,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.9616814,1.660677,-0.5074791,41.74932
35,-1.0477149762136864,1.125217,-4.098429,0.467238,0.99820757,0.052649543,-0.028379364,-0.0020673089,-0.03619183,-0.074574724,0.43922547,0.6900668,-0.728108,-0.29349604,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.70608234,-1.0546577,0.088451505,13.660355
40,-1.0477292670185396,1.1261004,-4.096642,0.4584692,0.9976233,0.05908384,-0.035046488,-0.0053436523,-0.04852262,-0.096521966,0.43577126,0.7001676,-0.6340899,-0.4882582,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.8114052,-3.86803,0.17802477,-3.1957207
45,-1.0776817842360014,1.1273817,-4.0941815,0.4481911,0.99674964,0.06764881,-0.0407709,-0.015858538,-0.070621066,-0.13308974,0.5322202,0.8795433,-0.4507638,-1.3713847,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.9953742,1.5726876,0.28827322,-31.4113
50,-1.0710651320658524,1.1290964,-4.091021,0.43682674,0.9956876,0.07450335,-0.045763463,-0.031002749,-0.090586014,-0.16478829,0.5577246,0.58413464,-0.46346503,-1.4002413,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.833523,-3.9223638,0.22388482,-21.402588
