step,reward,rel_x,rel_y,rel_z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,lidar_0,lidar_1,lidar_2,lidar_3,lidar_4,lidar_5,lidar_6,lidar_7,lidar_8,lidar_9,lidar_10,lidar_11,lidar_12,lidar_13,lidar_14,lidar_15,lidar_16,lidar_17,lidar_18,lidar_19,lidar_20,lidar_21,lidar_22,lidar_23,lidar_24,lidar_25,lidar_26,lidar_27,lidar_28,lidar_29,lidar_30,lidar_31,lidar_32,lidar_33,lidar_34,lidar_35,act_vx,act_vy,act_vz,act_yaw
5,-1.0231692574966198,2.7677994,-1.9729908,0.49971986,0.99999344,0.0023525087,-0.001689141,-0.002168065,-0.00013422847,-0.00013383746,0.023338556,0.42922,-0.11002173,-0.16344967,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.0397387,-0.9848552,0.9294163,-16.080109
10,-1.0512853774718267,2.7678194,-1.9729625,0.49705288,0.9999355,0.009325693,-0.0039264173,-0.005155158,-0.001741228,-0.0028145316,0.19802931,0.8923825,-0.34874007,-0.44403622,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.6600065,-3.3359628,0.7947428,20.133202
15,-1.0537448879691338,2.7679002,-1.9727972,0.49005648,0.999751,0.019317105,-0.0055970745,-0.0096707875,-0.0055568554,-0.012204185,0.41546944,1.0514029,0.10687312,-0.39845625,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.010898,-2.8348765,0.5255375,-0.54589844
20,-1.035745739219345,2.768066,-1.9723645,0.4794912,0.99949807,0.029186621,-0.0034409813,-0.011828579,-0.009075291,-0.02581047,0.53535026,0.7545966,0.14177467,-0.14363503,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.10166788,-3.5728912,0.099790215,-2.1631393
25,-1.0562417840587492,2.768276,-1.9716599,0.46813175,0.9991034,0.04001134,-0.0029707171,-0.013515205,-0.010917924,-0.041220818,0.5740959,1.1948979,0.1441953,0.021522677,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.7577591,0.28300762,0.485752,42.58275
30,-1.0433310088932681,2.768525,-1.970527,0.4553504,0.9985964,0.051132135,0.0017378961,-0.013701979,-0.012316584,-0.06274123,0.62581104,0.8839831,0.3504188,0.1648898,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.9261174,-0.6936321,0.85937715,-6.4409103
35,-1.046446209984523,2.7687738,-1.9688201,0.44099215,0.9980343,0.060665265,0.004083641,-0.015186708,-0.011540588,-0.09267243,0.70493543,1.0151685,0.21273181,-0.06727317,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.986618,-0.6491957,-0.122345686,24.410606
40,-1.0576435331798428,2.7689917,-1.9664743,0.42554557,0.9972373,0.07152636,0.006203055,-0.01905695,-0.00938219,-0.13134822,0.80217695,1.077502,0.21412984,-0.68148106,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.86531544,-2.0247598,0.40062046,26.260712
45,-1.0663760586273596,2.7691646,-1.9634058,0.4091034,0.9960472,0.08414751,0.009100886,-0.026951265,-0.007739883,-0.15538715,0.76089084,1.1969831,0.39136985,-0.76087344,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.3109617,-1.5613496,-0.25243545,16.265182
50,-1.0673426871148817,2.769306,-1.9599363,0.39446667,0.9946714,0.09590867,0.013844679,-0.035195053,-0.005843441,-0.177054,0.6789682,1.1340768,0.6573762,-0.718606,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.3766017,3.9412231,0.7513881,-30.73415
