step,reward,rel_x,rel_y,rel_z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,lidar_0,lidar_1,lidar_2,lidar_3,lidar_4,lidar_5,lidar_6,lidar_7,lidar_8,lidar_9,lidar_10,lidar_11,lidar_12,lidar_13,lidar_14,lidar_15,lidar_16,lidar_17,lidar_18,lidar_19,lidar_20,lidar_21,lidar_22,lidar_23,lidar_24,lidar_25,lidar_26,lidar_27,lidar_28,lidar_29,lidar_30,lidar_31,lidar_32,lidar_33,lidar_34,lidar_35,act_vx,act_vy,act_vz,act_yaw
5,-1.0103816180478022,-4.986,-1.1599611,0.9349162,0.9999996,0.00047226786,-0.0004724281,-0.00058598537,-1.8070037e-21,-7.228015e-21,0.0724813,0.113314845,-0.11338929,-0.14324246,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.622085,-4.8598366,-0.40870178,42.675674
10,-1.0370961404323937,-4.985996,-1.1599568,0.9330347,0.9999727,0.0044172686,-0.0037550833,-0.0045822235,-0.00053900253,-0.0005360187,0.119120166,0.60917586,-0.28731474,-0.34522045,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.9506407,-1.4423494,-0.29345948,5.349205
15,-1.0371098648721875,-4.9859614,-1.1599149,0.9304997,0.99988943,0.011484109,-0.005590334,-0.007617787,-0.003187484,-0.004306025,0.19649377,0.73378325,-0.11467137,-0.22896393,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.7488723,0.24077177,0.26113844,15.097725
20,-1.0336555937948853,-4.9858575,-1.1597517,0.925722,0.9997833,0.01761461,-0.008243938,-0.007424059,-0.0060197115,-0.009937755,0.22409578,0.67433906,-0.17651625,0.18728766,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.3086224,3.9023361,0.79316926,34.796158
25,-1.0176449053382437,-4.985673,-1.1594235,0.92004913,0.99969184,0.021820802,-0.009951574,-0.0064024916,-0.009685436,-0.0175049,0.23703666,0.36866334,-0.13231263,0.05820025,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.3843203,2.4160695,-0.04466909,28.992294
30,-1.0197790181323245,-4.98541,-1.1589273,0.91471034,0.999551,0.026354214,-0.012249652,-0.0072907694,-0.014914016,-0.028763428,0.2801998,0.34502426,-0.12446933,-0.2626741,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.3340883,-4.17587,-0.14429331,37.219063
35,-1.0375531329526586,-4.985025,-1.1581702,0.9084471,0.9993248,0.03137855,-0.015024843,-0.011812452,-0.020322535,-0.040181894,0.28934377,0.5612031,-0.33262172,-0.5088915,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.3720007,-1.8384817,0.8848696,-20.622803
40,-1.0324671324351806,-4.984501,-1.1571285,0.9016463,0.99903625,0.035876058,-0.01987477,-0.015637299,-0.026607122,-0.05280847,0.28773224,0.3992737,-0.4910503,-0.3422424,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.7048359,1.9201756,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.990156,-1.6513443,0.0061511993,-18.973818
45,-1.0325078398654155,-4.983901,-1.1559501,0.8971078,0.99870706,0.04002021,-0.025060171,-0.018831506,-0.030344842,-0.05912216,0.1707297,0.39597476,-0.4934071,-0.31669202,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.7370113,1.3982171,1.5647292,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.9722023,-4.860648,-0.91887915,2.9560776
50,-1.0329944960269417,-4.9832125,-1.1546327,0.89502317,0.9983245,0.044138245,-0.030250624,-0.02202116,-0.034983285,-0.06606537,0.052954264,0.39365536,-0.49398047,-0.31644562,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.7670993,1.3954664,1.5589763,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.9926386,-4.959985,-0.19820893,33.645546
55,-1.0316263401857786,-4.9824095,-1.1531531,0.89528674,0.99790394,0.048828226,-0.03489022,-0.02421255,-0.040838167,-0.07414109,-0.05976584,0.44714057,-0.4466641,-0.21689935,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.7861657,1.3945932,1.5560325,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.999317,-4.7095437,-0.96332335,35.807304
