step,reward,rel_x,rel_y,rel_z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,lidar_0,lidar_1,lidar_2,lidar_3,lidar_4,lidar_5,lidar_6,lidar_7,lidar_8,lidar_9,lidar_10,lidar_11,lidar_12,lidar_13,lidar_14,lidar_15,lidar_16,lidar_17,lidar_18,lidar_19,lidar_20,lidar_21,lidar_22,lidar_23,lidar_24,lidar_25,lidar_26,lidar_27,lidar_28,lidar_29,lidar_30,lidar_31,lidar_32,lidar_33,lidar_34,lidar_35,act_vx,act_vy,act_vz,act_yaw
5,-1.0004368183696535,-2.578449,4.949821,0.5009769,1.0,0.0,0.0,0.0,0.0,0.0,-0.09377357,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.8125362,-3.9249506,-0.9133544,44.560287
10,-1.0008795236593606,-2.578449,4.949821,0.50439465,1.0,0.0,0.0,0.0,0.0,0.0,-0.21088687,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.749709,-4.433571,-0.981705,44.804382
15,-1.001334332303795,-2.578449,4.949821,0.51025057,1.0,0.0,0.0,0.0,0.0,0.0,-0.32786375,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.4817753,-3.7919,-0.9457321,44.420845
20,-1.0018074241914157,-2.578449,4.949821,0.5185416,1.0,0.0,0.0,0.0,0.0,0.0,-0.4446816,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.4449244,-4.0455775,-0.97727376,44.80217
25,-1.0023049326942903,-2.578449,4.949821,0.52926403,1.0,0.0,0.0,0.0,0.0,0.0,-0.5613179,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.89972,-4.2688227,-0.85054886,44.056892
30,-1.0028329344697386,-2.578449,4.949821,0.54241395,1.0,0.0,0.0,0.0,0.0,0.0,-0.67775035,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.3585777,-2.9921565,-0.86279994,44.307526
35,-1.0034640967717685,-2.578449,4.949821,0.5579865,1.0,-0.0,-0.0,3.3598224e-06,0.0,0.0,-0.7939051,0.0,0.0,0.0016127147,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.697028,-4.78234,-0.85570705,44.570396
40,-1.0418007782269836,-2.5784492,4.949821,0.5754025,0.99999374,0.0015212852,0.00152584,0.002797271,6.2268635e-05,-6.212426e-05,-0.82368416,0.3678699,0.36980224,0.5578351,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.1913643,-3.265832,-0.87005216,44.653824
45,-1.0759966696860652,-2.5784583,4.94983,0.5932457,0.99986595,0.007785198,0.008195591,0.011844371,0.00086955406,-0.00085620134,-0.87449366,0.6740659,0.8426006,0.9571667,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.48000288,1.4263649,-0.5154087,44.55085
50,-1.0593347888377098,-2.5785205,4.9498887,0.6113449,0.99959433,0.01415166,0.015796388,0.019009689,0.004442199,-0.0041159703,-0.8839955,0.5344638,0.83503175,0.4756981,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-2.2313855,-2.0186281,-0.8180983,44.961105
