step,reward,rel_x,rel_y,rel_z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,lidar_0,lidar_1,lidar_2,lidar_3,lidar_4,lidar_5,lidar_6,lidar_7,lidar_8,lidar_9,lidar_10,lidar_11,lidar_12,lidar_13,lidar_14,lidar_15,lidar_16,lidar_17,lidar_18,lidar_19,lidar_20,lidar_21,lidar_22,lidar_23,lidar_24,lidar_25,lidar_26,lidar_27,lidar_28,lidar_29,lidar_30,lidar_31,lidar_32,lidar_33,lidar_34,lidar_35,act_vx,act_vy,act_vz,act_yaw
5,-0.9987634741315645,4.0466013,-1.1993928,0.49788642,1.0,0.0,0.0,0.0,0.0,0.0,0.2028851,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.61364,-2.0472288,0.9240465,36.994354
10,-1.008857035431314,4.0466013,-1.1993928,0.49050367,0.9999999,0.00030728724,0.00030728724,0.00017790502,0.0,0.0,0.45349598,0.14749788,0.14749788,0.08539441,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.6235447,-2.5069637,0.9786904,43.061897
15,-1.0379716531640804,4.0465965,-1.1993883,0.47862405,0.99997675,0.0039483733,0.004643787,0.00305323,0.00056465814,-0.00056305627,0.6147773,0.35364148,0.68499136,0.2848818,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.4805641,-1.2200711,0.895259,42.223923
20,-1.0382713315922931,4.04655,-1.1993465,0.46467006,0.9998603,0.008133152,0.011726144,0.00870134,0.003713565,-0.0030991018,0.68031436,0.2368618,0.5436812,0.5895893,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.1396894,-2.0725508,0.908669,40.45971
25,-1.0514434856854915,4.046367,-1.1992105,0.44871625,0.9996232,0.010451351,0.01785506,0.018039081,0.012152003,-0.008693676,0.8023757,0.114272274,0.6934195,0.8596873,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.075244,-3.1902564,0.4941337,26.947266
30,-1.0671327075779957,4.0460405,-1.1989883,0.4325663,0.99918133,0.014200176,0.02586539,0.027677363,0.017775228,-0.011798986,0.7445831,0.45349205,0.86346453,1.0396204,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.1370277,1.2457848,0.7575352,40.564186
35,-1.066182770804077,4.04551,-1.1986604,0.41657463,0.99842155,0.017972315,0.03392025,0.040997982,0.029534707,-0.017774697,0.7550498,0.29274637,0.68552667,1.2068778,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.44194317,-3.24553,0.8071706,34.292984
40,-1.0424276721925632,4.0447063,-1.1981984,0.4006814,0.99775696,0.021948555,0.040077288,0.048919633,0.04312426,-0.024416689,0.74300706,0.2548084,0.6951963,0.59498775,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.7926028,-3.7831573,0.6576133,43.4402
45,-1.034752839657762,4.043617,-1.1975957,0.38545966,0.9973172,0.027793996,0.0444446,0.051094387,0.060215153,-0.032916054,0.73920333,0.7677762,0.2567487,-0.10222392,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.7243452,1.7285085,0.8951645,32.790222
50,-1.0327275915521048,4.0420017,-1.1967118,0.36869916,0.9969973,0.034392036,0.049235836,0.048881467,0.08350016,-0.045883477,0.7859905,0.56817544,0.4887851,-0.2544228,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.791439,-3.4396987,0.5587863,42.131325
55,-1.0320718489560443,4.040033,-1.1956099,0.35264316,0.9965752,0.04242539,0.053306546,0.046865944,0.10103596,-0.057232354,0.7508935,0.7025337,0.36122575,-0.08026503,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.9547596,2.2456002,0.6560699,34.076004
