step,reward,rel_x,rel_y,rel_z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,lidar_0,lidar_1,lidar_2,lidar_3,lidar_4,lidar_5,lidar_6,lidar_7,lidar_8,lidar_9,lidar_10,lidar_11,lidar_12,lidar_13,lidar_14,lidar_15,lidar_16,lidar_17,lidar_18,lidar_19,lidar_20,lidar_21,lidar_22,lidar_23,lidar_24,lidar_25,lidar_26,lidar_27,lidar_28,lidar_29,lidar_30,lidar_31,lidar_32,lidar_33,lidar_34,lidar_35,act_vx,act_vy,act_vz,act_yaw
5,-1.000460898777499,2.7678673,-4.5047336,0.5009769,1.0,0.0,0.0,0.0,0.0,0.0,-0.09377357,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0060349,-1.3152404,-0.92996716,1.0051422
10,-1.0009280028351988,2.7678673,-4.5047336,0.50439465,1.0,0.0,0.0,0.0,0.0,0.0,-0.21088687,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.2400894,-3.9594078,-0.5221132,-0.5863991
15,-1.0014078647140359,2.7678673,-4.5047336,0.51025057,1.0,0.0,0.0,0.0,0.0,0.0,-0.32786375,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.926939,-3.438103,-0.86173034,21.658821
20,-1.0146852126953574,2.7678673,-4.5047336,0.5184148,0.99999976,0.00026678856,0.0002668834,0.0005600204,0.0,0.0,-0.4169844,0.12803574,0.12812681,0.18348947,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.2568274,0.8180227,-0.6805436,42.56037
25,-1.0185175899003693,2.7678664,-4.5047326,0.52831143,0.9999936,0.00086785265,0.0008693239,0.0033594398,0.00010572648,-0.00010534717,-0.5137229,0.011114694,0.010720975,0.32554823,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-2.5729966,-4.301484,-0.9363801,40.50727
30,-1.0241798841839003,2.7678623,-4.5047283,0.5404429,0.9999733,0.0009890964,0.0009914873,0.007175384,0.00026766214,-0.00026564294,-0.62675345,0.0150753,0.014488254,0.42975774,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.7876277,-4.714595,-0.5679581,34.868935
35,-1.0271278844552936,2.7678525,-4.5047183,0.5540379,0.9999248,0.0034648704,0.0012037967,0.011702485,0.00056698493,-0.0006179412,-0.69252765,0.26573187,-0.0046252687,0.40090525,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-2.8124225,-1.7281749,-0.8689685,18.55465
40,-1.0163692915484521,2.767836,-4.5046916,0.56914365,0.9998874,0.005744342,0.0016156442,0.013769518,0.0009927324,-0.0019813105,-0.73002106,0.2643414,-0.00032961505,-0.01694016,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.17257881,2.174151,-0.51518995,32.62858
45,-1.0182489027223807,2.7678049,-4.504617,0.5839462,0.9999006,0.007148877,0.002888227,0.011806354,0.0017063132,-0.0041990397,-0.73981774,0.15088254,0.10822532,-0.24177685,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.4271929,4.213214,-0.21531063,-3.1254349
50,-1.009366118631424,2.767755,-4.504494,0.599331,0.99989015,0.008056492,0.0029305539,0.012091186,0.0026273287,-0.006473033,-0.7805852,0.11860144,0.017026585,0.03096174,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.0373573,0.81204367,-0.27014732,24.545631
