step,reward,rel_x,rel_y,rel_z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,lidar_0,lidar_1,lidar_2,lidar_3,lidar_4,lidar_5,lidar_6,lidar_7,lidar_8,lidar_9,lidar_10,lidar_11,lidar_12,lidar_13,lidar_14,lidar_15,lidar_16,lidar_17,lidar_18,lidar_19,lidar_20,lidar_21,lidar_22,lidar_23,lidar_24,lidar_25,lidar_26,lidar_27,lidar_28,lidar_29,lidar_30,lidar_31,lidar_32,lidar_33,lidar_34,lidar_35,act_vx,act_vy,act_vz,act_yaw
5,-1.028063447521509,4.491197,-2.604358,0.50025636,0.99999636,0.0014447176,-0.0014466309,-0.0017442832,-9.2023525e-05,-9.187845e-05,-0.0069280835,0.300678,-0.30131435,-0.3620285,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-2.2601626,-2.6145034,-0.49936408,40.111763
10,-1.0296088209139533,4.4912043,-2.6043513,0.50168353,0.9999645,0.004251707,-0.0042712498,-0.0058936207,-0.0007464535,-0.00073986495,-0.080364384,0.1493993,-0.14744899,-0.5445249,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.0497491,1.7177534,-0.976372,32.923805
15,-1.0324330308474716,4.4912367,-2.6043193,0.50402457,0.99988985,0.005615197,-0.0076602953,-0.011406992,-0.0021291836,-0.0020733424,-0.13737364,0.084741,-0.40739027,-0.47959113,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.45053387,-2.3225136,-0.91191334,37.7759
20,-1.0244818920339165,4.4913106,-2.6042562,0.50768375,0.99981254,0.008072408,-0.010382138,-0.014211054,-0.005254691,-0.0041161855,-0.16739307,0.47303733,-0.03564305,0.03228119,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.7801976,4.7833776,0.14603043,21.22422
25,-1.0350489363978437,4.491485,-2.6041224,0.51066977,0.99980575,0.010446203,-0.013153736,-0.010310518,-0.010347727,-0.007957309,-0.13952132,0.2523891,-0.24035631,0.5909766,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.09229,-2.209542,0.050927997,40.723145
30,-1.059411116825468,4.4917994,-2.6038778,0.5123801,0.9997544,0.017266737,-0.0138264755,-0.0013336098,-0.017103065,-0.0135224275,-0.0880059,0.75048524,-0.11941024,0.8935164,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-2.371469,2.970357,-0.21352082,42.969032
35,-1.053307753013127,4.4922557,-2.603467,0.51320887,0.9996023,0.022329021,-0.015144536,0.008199885,-0.026260972,-0.025794175,0.03209783,0.3575758,-0.19740713,0.9767306,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.0598574,-4.6306944,-0.532247,38.46142
40,-1.0441526205162182,4.492861,-2.6028411,0.513185,0.9993624,0.026434742,-0.015800327,0.018065589,-0.03207045,-0.034777988,0.01710512,0.42738375,-0.020328222,0.76481515,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.8082907,-3.732512,-0.021371007,43.03057
45,-1.037306895966538,4.4936314,-2.6019368,0.5120525,0.99906874,0.031114554,-0.017119419,0.024504703,-0.040467463,-0.04984766,0.08365384,0.38738638,-0.15865259,0.6173866,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.294447,-2.6126218,0.19266486,42.510033
50,-1.0386147283309541,4.494573,-2.6007037,0.5097996,0.99871904,0.034763124,-0.017725885,0.032211863,-0.04758378,-0.06402322,0.09972718,0.3309348,-0.19997595,0.667566,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.6207757,1.7181726,-0.077534795,43.32544
