step,reward,rel_x,rel_y,rel_z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,lidar_0,lidar_1,lidar_2,lidar_3,lidar_4,lidar_5,lidar_6,lidar_7,lidar_8,lidar_9,lidar_10,lidar_11,lidar_12,lidar_13,lidar_14,lidar_15,lidar_16,lidar_17,lidar_18,lidar_19,lidar_20,lidar_21,lidar_22,lidar_23,lidar_24,lidar_25,lidar_26,lidar_27,lidar_28,lidar_29,lidar_30,lidar_31,lidar_32,lidar_33,lidar_34,lidar_35,act_vx,act_vy,act_vz,act_yaw
5,-1.0004548804006088,-3.4937463,4.061863,0.5009769,1.0,0.0,0.0,0.0,0.0,0.0,-0.09377357,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.6355913,-4.5956907,-0.86435616,1.9356384
10,-1.0009158866051973,-3.4937463,4.061863,0.50439465,1.0,0.0,0.0,0.0,0.0,0.0,-0.21088687,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-2.7686357,-4.6375875,-0.87480634,43.443726
15,-1.001389487249286,-3.4937463,4.061863,0.51025057,1.0,0.0,0.0,0.0,0.0,0.0,-0.32786375,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.14484358,-4.766392,-0.9932128,39.539635
20,-1.0018821122759238,-3.4937463,4.061863,0.5185416,1.0,0.0,0.0,0.0,0.0,0.0,-0.4446816,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.648569,-4.8559675,-0.9711911,12.802204
25,-1.0024001422096287,-3.4937463,4.061863,0.52926403,1.0,0.0,0.0,0.0,0.0,0.0,-0.5613179,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.1317863,-4.516795,-0.83696246,38.854813
30,-1.0029498971681274,-3.4937463,4.061863,0.54241395,1.0,0.0,0.0,0.0,0.0,0.0,-0.67775035,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0836477,-4.526947,-0.9872199,-0.56495667
35,-1.0035376255122088,-3.4937463,4.061863,0.55798674,1.0,0.0,0.0,0.0,0.0,0.0,-0.7939567,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.449841,-4.608082,-0.9653408,29.617813
40,-1.004831451258044,-3.4937463,4.061863,0.57597387,1.0,-0.0,-0.0,5.537618e-05,0.0,0.0,-0.9094899,0.0,0.0,0.013289161,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.266035,-4.777284,-0.9984084,38.20475
45,-1.013280598143703,-3.4937465,4.061863,0.5962506,0.99999976,0.0005651538,2.0609723e-05,0.0003612173,5.200938e-06,-5.194035e-06,-1.0115347,0.1453715,-0.05454615,-0.07087922,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.6973238,-2.6441913,-0.9658861,35.702705
50,-1.0295408079494144,-3.493747,4.0618663,0.6181625,0.9999878,0.0046251686,0.0012174244,0.0012499135,7.212563e-05,-0.0003963306,-1.0705323,0.41948456,0.24573506,0.026343757,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.436784,2.619711,-0.9491706,14.127296
55,-1.030531119931705,-3.4937575,4.061899,0.64055055,0.99995595,0.0075421887,0.005506336,0.00094790815,0.0010741806,-0.0027945004,-1.0564164,0.24268076,0.39832065,-0.18596448,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.016333103,-4.7777853,-0.9655955,37.20603
60,-1.0243535621067765,-3.4938037,4.0619907,0.66298276,0.9999003,0.010888037,0.008805515,0.0018308619,0.0030724797,-0.005546338,-1.0941459,0.1533254,0.27805164,0.18608187,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-2.694291,-2.5628588,-0.96735376,10.42857
65,-1.0400570532007596,-3.4939053,4.062154,0.68617845,0.99982005,0.015180461,0.010940787,0.0031147196,0.0061091674,-0.009454451,-1.1279613,0.5141894,0.37364447,0.2189297,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.8217478,4.712082,-0.70288813,-17.503908
70,-1.0275497417067079,-3.4940875,4.062424,0.70974666,0.9997225,0.018257985,0.014202524,0.004454604,0.010552177,-0.015273813,-1.1422272,0.3987207,0.09221091,-0.0074452464,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.6565399,1.1873364,-0.84333503,36.744415
75,-1.0419589354935073,-3.4943802,4.0628347,0.73354006,0.99960953,0.021989014,0.01715271,0.0017624577,0.016274206,-0.02259468,-1.1489075,0.26080266,0.48370394,-0.40714177,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.78367805,-2.1960268,-0.9950263,30.480026
80,-1.0446995623864053,-3.4948132,4.063425,0.75730634,0.999414,0.025671478,0.022148307,-0.004695085,0.024331592,-0.03266057,-1.1290847,0.31303564,0.38501537,-0.52998,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-2.7981925,-1.2413688,-0.918782,43.928772
85,-1.0671144106629382,-3.495426,4.06423,0.78096443,0.99911356,0.029720511,0.026905151,-0.012843109,0.032790564,-0.04260966,-1.1435239,0.4075306,0.54271156,-0.93676347,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9677062,2.8046854,2.7374883,2.755192,2.86061,3.0,3.0,-1.0464332,2.6194048,-0.99473906,5.2023125
90,-1.0549269233682212,-3.4961991,4.065219,0.80562055,0.9987419,0.03240555,0.030922078,-0.02254511,0.040076666,-0.050773766,-1.21154,0.12932055,0.25463876,-0.8442004,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.6499393,2.3955827,2.248104,2.1801314,2.1804564,2.24913,2.3974857,2.6531007,-1.9264679,2.467813,-0.99958926,4.016716
95,-1.0406456324187272,-3.4971511,4.066405,0.8314366,0.99857914,0.032213174,0.031197181,-0.028788503,0.049829446,-0.061420664,-1.2517943,-0.1573605,0.025367608,-0.56147057,2.6272173,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.6953516,2.3176663,2.0884764,1.9545804,1.8908086,1.8865781,1.9412178,2.0636911,2.276487,-2.6716657,4.376951,-0.9999435,-38.95223
100,-1.0521407175883701,-3.4982915,4.0677958,0.85832036,0.998729,0.027883466,0.028301472,-0.031015828,0.058364004,-0.070664816,-1.3094367,-0.6358568,-0.46955597,0.04686571,2.4318235,2.951113,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.6265929,2.2404249,2.0064023,1.8680367,1.7986493,1.7865719,1.8298849,1.9356244,2.1227891,-3.8370605,-1.797214,-0.9999901,35.63086
