step,reward,rel_x,rel_y,rel_z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,lidar_0,lidar_1,lidar_2,lidar_3,lidar_4,lidar_5,lidar_6,lidar_7,lidar_8,lidar_9,lidar_10,lidar_11,lidar_12,lidar_13,lidar_14,lidar_15,lidar_16,lidar_17,lidar_18,lidar_19,lidar_20,lidar_21,lidar_22,lidar_23,lidar_24,lidar_25,lidar_26,lidar_27,lidar_28,lidar_29,lidar_30,lidar_31,lidar_32,lidar_33,lidar_34,lidar_35,act_vx,act_vy,act_vz,act_yaw
5,-1.0002000995901419,0.64370024,4.4083924,0.4997408,1.0,0.0,0.0,0.0,0.0,0.0,-0.019627463,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.9143286,2.3758602,-0.40656483,35.880844
10,-1.0026540232760364,0.6437002,4.4083924,0.501545,0.9999999,-0.00017184597,0.00024133734,-0.00033249773,5.611259e-06,5.608063e-06,-0.13155925,-0.016438168,0.033123247,-0.011186137,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.619936,-0.86313677,-0.42667454,6.677162
15,-1.0132719552051173,0.6436987,4.4083905,0.5035484,0.99999803,-0.0015614887,-0.0006327225,0.001018908,0.000103866936,0.00019813841,-0.060974747,-0.16252019,-0.11313047,0.16498652,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.2128792,-3.672613,-0.83704245,-38.867664
20,-1.0180249302891808,0.64369893,4.408381,0.50589824,0.99998975,-0.0026068243,-0.0011634233,0.0035125131,-0.00015012569,0.00073450507,-0.13192573,-0.007892255,0.04345829,0.35104105,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.43090105,-1.6903641,0.70201516,-36.206654
25,-1.025730450601434,0.6437087,4.4083514,0.5084432,0.99996465,-0.0031313573,-0.0011711793,0.007717057,-0.000554715,0.0016496788,-0.16020688,-0.11481112,-0.06510369,0.4826135,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.765687,-1.8464632,-0.18966866,-6.264332
30,-1.0165580717237104,0.6437271,4.4083014,0.5117469,0.9999294,-0.0030705933,-0.001132681,0.011420472,-0.001229428,0.0030715421,-0.12662892,-0.030310549,0.085398056,0.3139151,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.2607532,-1.7490456,0.691684,-32.052475
35,-1.0108932757766065,0.64376044,4.408217,0.51361096,0.999886,-0.0033072415,-0.0011599798,0.014686781,-0.0017440182,0.004594819,-0.085843004,-0.023867864,-0.05505269,0.20775338,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.552012,-2.622829,0.22754157,-34.86344
40,-1.0212399761283952,0.64380234,4.4081044,0.51522464,0.99981564,-0.002672356,-0.0008118927,0.018995414,-0.0021790303,0.005970973,-0.056690942,0.01161186,-0.015999157,0.4218253,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.5971589,0.20135975,-0.24896067,-11.359428
45,-1.024731937258218,0.64384973,4.4079733,0.5176902,0.99972904,-0.0034884398,-0.0009033829,0.022997187,-0.0023350683,0.0065270406,-0.15913898,-0.13542087,-0.07105668,0.45732495,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.68647003,-3.6319761,-0.7319287,40.075974
50,-1.033144394212721,0.6439011,4.4078283,0.52228934,0.9995928,-0.0046017244,-0.0013064824,0.028132526,-0.0026557758,0.007542438,-0.23309167,0.007612048,0.089019895,0.6377259,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.8984504,-3.5020149,-0.87059397,-12.219818
