step,reward,rel_x,rel_y,rel_z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,lidar_0,lidar_1,lidar_2,lidar_3,lidar_4,lidar_5,lidar_6,lidar_7,lidar_8,lidar_9,lidar_10,lidar_11,lidar_12,lidar_13,lidar_14,lidar_15,lidar_16,lidar_17,lidar_18,lidar_19,lidar_20,lidar_21,lidar_22,lidar_23,lidar_24,lidar_25,lidar_26,lidar_27,lidar_28,lidar_29,lidar_30,lidar_31,lidar_32,lidar_33,lidar_34,lidar_35,act_vx,act_vy,act_vz,act_yaw
5,-1.0006780678131602,3.5719662,-0.14560995,0.5009769,1.0,0.0,0.0,0.0,0.0,0.0,-0.09377357,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-4.7455807,-3.7583854,-0.96434313,21.470345
10,-1.0013651609477527,3.5719662,-0.14560995,0.50439465,1.0,0.0,0.0,0.0,0.0,0.0,-0.21088687,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-4.621583,-0.68876314,-0.85446227,28.891869
15,-1.019740283596361,3.5719664,-0.14560987,0.5095964,0.99999714,0.001158864,-0.0011606953,-0.0017348301,-1.5926878e-05,-1.5901096e-05,-0.2764965,0.1784378,-0.17896737,-0.25562406,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-4.0594025,0.3223281,-0.86165893,42.59423
20,-1.0204562028665578,3.5719695,-0.14560676,0.51681817,0.9999812,0.0030131706,-0.003026769,-0.004395753,-0.00028311682,-0.00028109446,-0.3933879,0.17770885,-0.17928319,-0.2553386,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-2.983736,0.70181656,-0.9726524,32.22139
25,-1.0212183322539017,3.5719821,-0.14559412,0.52647305,0.9999513,0.0048598517,-0.0048960783,-0.0070536355,-0.00087660545,-0.0008655659,-0.51011086,0.17697775,-0.17959316,-0.25505742,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.6090145,2.107047,-0.81748396,28.554436
30,-1.020356790848261,3.5720158,-0.1455612,0.53815347,0.9999162,0.005835412,-0.0076178447,-0.008688264,-0.00215098,-0.002091017,-0.5943426,0.036141075,-0.3154369,-0.09312323,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.70006275,-3.1862068,-0.5162747,29.140717
35,-1.0306281808470843,3.5720847,-0.14549941,0.55152553,0.9998367,0.0074211,-0.012101933,-0.011182306,-0.004020257,-0.003444735,-0.6857683,0.13250533,-0.41060653,-0.28797516,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.4856281,1.7175813,-0.90480906,34.153214
40,-1.031372879567718,3.5721955,-0.1454117,0.5672656,0.99972665,0.008803058,-0.016384404,-0.014164211,-0.006281289,-0.004750289,-0.8019979,0.13098389,-0.4104913,-0.28765494,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.19697952,3.1406612,-0.45713443,35.445007
45,-1.0269672890403079,3.5724468,-0.14525005,0.5828443,0.99970007,0.009466135,-0.018536374,-0.012906126,-0.01580132,-0.009691528,-0.71965253,0.0819469,-0.38435924,0.16524585,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.287426,3.195447,-0.9546252,31.610405
50,-1.0374551658481987,3.572854,-0.14501037,0.5983435,0.99963677,0.011049736,-0.02266898,-0.009502861,-0.02260408,-0.012947419,-0.7490138,0.17980695,-0.4199261,0.42491803,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.7215452,-0.3597498,-0.8392157,2.16288
