step,reward,rel_x,rel_y,rel_z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,lidar_0,lidar_1,lidar_2,lidar_3,lidar_4,lidar_5,lidar_6,lidar_7,lidar_8,lidar_9,lidar_10,lidar_11,lidar_12,lidar_13,lidar_14,lidar_15,lidar_16,lidar_17,lidar_18,lidar_19,lidar_20,lidar_21,lidar_22,lidar_23,lidar_24,lidar_25,lidar_26,lidar_27,lidar_28,lidar_29,lidar_30,lidar_31,lidar_32,lidar_33,lidar_34,lidar_35,act_vx,act_vy,act_vz,act_yaw
5,-0.050370407566339426,0.15936956,0.06524738,0.898181,0.99999934,-0.0006063095,-0.00060655316,0.00073032524,2.529805e-20,-3.6140074e-21,0.16753283,-0.14546964,-0.14558658,0.17525959,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-4.528685,1.7876568,0.8705659,-18.305023
10,0.12669861599661345,0.15937741,0.065239064,0.89223886,0.999982,-0.0044990145,-0.002481642,0.0031052753,-0.00088702183,0.0010013676,0.37332472,-0.4864537,-0.14103316,0.19441415,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-4.236739,2.0240078,0.9757801,-1.0772781
15,0.034593264992585165,0.15942305,0.065169245,0.8820113,0.9999103,-0.010670177,-0.006099069,0.005329653,-0.0033995272,0.005612772,0.57559687,-0.7818701,-0.5126092,0.24997967,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.6367626,1.4543381,0.84069216,-16.633913
20,-0.102800838300044,0.1595573,0.06493901,0.86757725,0.9997468,-0.019914469,-0.01034996,0.0016283428,-0.008904451,0.015547778,0.76805913,-0.9578054,-0.34696838,-0.760643,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9754596,2.9540026,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.22071648,-3.0912268,0.98922944,33.910767
25,-0.177399134088911,0.15983011,0.0644475,0.8499576,0.9995155,-0.02683915,-0.013695739,-0.007804623,-0.015753051,0.028817775,0.87930125,-0.7605687,-0.2361368,-1.1787874,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.807758,2.6115413,2.512307,2.4933233,2.551571,2.6964967,2.954039,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.2870014,-2.2391682,0.85877216,42.979546
30,0.006693019891174545,0.16024731,0.063670665,0.8309592,0.999148,-0.03289994,-0.016689131,-0.018502329,-0.022460954,0.042197533,0.9145301,-0.53267413,-0.25309494,-0.8132254,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9077644,2.5955868,2.4100702,2.3149502,2.2941124,2.3442397,2.4734392,2.704685,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.1292152,1.225482,0.91356075,26.320831
35,-0.0944579944172772,0.16083068,0.06255352,0.8109433,0.99876857,-0.039916,-0.020191893,-0.02145516,-0.031847697,0.061608758,0.9894624,-0.7626886,-0.3751688,0.06564047,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.6866956,2.3971503,2.2249696,2.13643,2.1165156,2.1620553,2.2804105,2.4925964,2.8435853,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.97745657,2.247992,0.95615125,38.19474
40,0.19812661066689485,0.1616355,0.060967863,0.78921765,0.9981669,-0.052408043,-0.020084962,-0.02264622,-0.04310552,0.08626845,1.0742693,-1.4906615,0.09845511,-0.1407522,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.5415697,2.2242928,2.0323374,1.924717,1.8822358,1.8980141,1.9745624,2.1248195,2.3780348,2.7962234,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.39194202,4.151829,0.9939661,-8.572266
45,0.06931704346105322,0.16268374,0.05874135,0.76544046,0.9968627,-0.072708175,-0.017858628,-0.025677988,-0.0546907,0.12100458,1.1765642,-2.208976,0.50684404,-0.75143015,3.0,3.0,3.0,3.0,3.0,2.7576883,2.2322996,1.9241753,1.737176,1.6283995,1.5775512,1.5762252,1.6242105,1.7294064,1.911267,2.2109435,2.720087,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.3404131,4.897378,0.9814367,-22.100876
50,0.23256794171881534,0.16395077,0.055599373,0.73936945,0.99433184,-0.10088226,-0.010639232,-0.031840593,-0.06406377,0.17211805,1.2955029,-3.0062885,0.7706116,-0.4878233,3.0,3.0,3.0,3.0,2.4269097,1.9243814,1.6354322,1.4605108,1.35663,1.303522,1.2921991,1.3208593,1.3941407,1.5250921,1.7415978,2.1042602,2.763745,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.1419032,4.7505083,0.9750799,5.290661
