step,reward,rel_x,rel_y,rel_z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,lidar_0,lidar_1,lidar_2,lidar_3,lidar_4,lidar_5,lidar_6,lidar_7,lidar_8,lidar_9,lidar_10,lidar_11,lidar_12,lidar_13,lidar_14,lidar_15,lidar_16,lidar_17,lidar_18,lidar_19,lidar_20,lidar_21,lidar_22,lidar_23,lidar_24,lidar_25,lidar_26,lidar_27,lidar_28,lidar_29,lidar_30,lidar_31,lidar_32,lidar_33,lidar_34,lidar_35,act_vx,act_vy,act_vz,act_yaw
5,-0.23971780420851385,0.118573554,0.12739392,0.8997707,0.999995,-0.000942364,-0.0009450787,0.002867186,-6.783278e-05,6.7730565e-05,0.0037016105,-0.047243193,-0.047203917,0.46013105,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.4758053,-0.82178974,-0.5263708,32.437668
10,-0.3423569338754139,0.118577845,0.12738967,0.90086025,0.9999698,-0.0011446081,-0.0017220505,0.0074936324,-0.00042906488,0.00042365928,-0.04183685,0.090777494,-0.1814579,0.38168958,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.9113383,3.8040714,-0.79365104,41.84601
15,-0.26021582372320823,0.118593596,0.12737739,0.9025703,0.9999464,-0.00049767806,-0.00332955,0.009787326,-0.0010590447,0.00069722,-0.099374756,0.08903864,-0.17792465,0.060618516,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.5317316,2.0281053,-0.2615329,33.11795
20,-0.28569254456835447,0.11863709,0.12736063,0.9041481,0.9999335,0.0002738649,-0.006773303,0.00933437,-0.002841778,0.0008238823,-0.06379203,0.012498563,-0.4695779,0.017457655,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.6428242,4.0572453,-0.32411826,35.578384
25,-0.27216801173141975,0.11873982,0.12734501,0.90516865,0.99987423,-0.0024311373,-0.012052812,0.010019085,-0.006825,0.0007290485,-0.020636776,-0.4947916,-0.4836687,-0.0023986886,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.0653458,-2.533798,0.80653906,36.200607
30,-0.18626668827571458,0.118994415,0.12730749,0.9035892,0.99977005,-0.005361807,-0.019240892,0.007800332,-0.015328213,0.0026376646,0.10537346,-0.16947006,-0.790614,-0.28721216,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9110446,2.6419523,2.4875875,2.4197292,2.4272676,2.5113993,2.6861193,2.9844286,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-2.3537865,4.101491,0.6286385,-29.640963
35,0.0004933042129484089,0.11953028,0.12719272,0.8985086,0.99956083,-0.009722053,-0.02721403,0.0065599945,-0.033702217,0.0078021325,0.33629888,-0.5596462,-0.6245082,-0.09271672,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.731005,2.2920785,2.0277865,1.8690616,1.7836422,1.7567338,1.7840263,1.8698926,2.0292168,2.2944288,2.7349832,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0243864,3.8301897,0.93256116,-15.040579
40,0.011959889377646249,0.12053695,0.12691732,0.8885127,0.99936056,-0.0193315,-0.029933158,0.002961398,-0.05855855,0.017740827,0.5746297,-1.1542782,-0.02399168,-0.57930595,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.8722334,2.2942138,1.9594272,1.75648,1.6366901,1.577055,1.5675681,1.6067221,1.7008867,1.8670366,2.1412656,2.602615,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-2.6189878,2.9516459,0.98712564,18.408924
45,0.004743214717590455,0.12208538,0.12632851,0.8736388,0.99893844,-0.03378285,-0.03131704,-5.0187655e-06,-0.08431547,0.03633052,0.7966586,-1.5103946,-0.23857275,0.011657134,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.2725408,1.8721931,1.6339858,1.4897078,1.4081563,1.3746709,1.3838109,1.4370288,1.5432707,1.7230083,2.0195837,2.5324287,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.999856,3.608366,0.96917903,-23.150948
50,-0.18756011244763687,0.12411082,0.12527762,0.85532516,0.9979948,-0.05397648,-0.033037417,-0.0012148606,-0.103552744,0.058339633,0.89492404,-2.004765,-0.107107565,-0.5075373,3.0,3.0,3.0,3.0,3.0,3.0,2.4033847,1.8414596,1.5301871,1.3438593,1.2313355,1.1689739,1.1457597,1.1579481,1.2074819,1.3027966,1.462701,1.727172,2.1896048,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.9112191,-3.9067073,0.84805906,-42.420006
