step,reward,rel_x,rel_y,rel_z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,lidar_0,lidar_1,lidar_2,lidar_3,lidar_4,lidar_5,lidar_6,lidar_7,lidar_8,lidar_9,lidar_10,lidar_11,lidar_12,lidar_13,lidar_14,lidar_15,lidar_16,lidar_17,lidar_18,lidar_19,lidar_20,lidar_21,lidar_22,lidar_23,lidar_24,lidar_25,lidar_26,lidar_27,lidar_28,lidar_29,lidar_30,lidar_31,lidar_32,lidar_33,lidar_34,lidar_35,act_vx,act_vy,act_vz,act_yaw
5,-0.2966727252520329,0.18996905,-0.013099096,0.8978945,0.99999994,-0.00021881807,0.00021883332,-0.0001266899,-7.228015e-21,-5.421011e-21,0.20191267,-0.052509777,0.052517097,-0.030402841,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.9293354,3.8066292,0.90116787,44.44136
10,-0.1904081367415385,0.18996589,-0.013102259,0.89056104,0.99999917,-0.00092828047,0.00041010274,-0.0007745064,0.00034518773,0.00034490318,0.45007086,-0.10978469,-0.13913383,-0.04802297,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.8916702,-0.9368305,0.7062838,38.462708
15,-0.16612390522693488,0.18995398,-0.013116405,0.87871736,0.99999696,-0.00037563115,0.0015495676,-0.0018944282,0.00066874025,0.0008264287,0.6576057,0.053698957,0.40395463,-0.15743928,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.0723186,-0.58280087,0.8813164,39.798027
20,-0.0024911047995014313,0.18992558,-0.013135336,0.86313546,0.9999698,0.0012279595,0.005290767,-0.0055571487,0.002080949,0.00085376814,0.7981031,0.12399989,0.5426771,-0.32927004,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.1252117,1.5933666,0.9775624,25.727364
25,0.22377423465545815,0.18983595,-0.013144669,0.8450539,0.9998818,0.0016180023,0.01023124,-0.011359149,0.0062787025,0.00021499579,0.91181946,0.29240137,0.4054322,-0.57297176,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.3592024,-1.0616488,0.9254744,2.2854347
30,0.24629790700751536,0.18962596,-0.013134294,0.8249149,0.99972516,0.005104803,0.016825275,-0.015508285,0.012893604,-0.0012033456,0.99494815,0.45340878,0.5750983,-0.40833846,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.8454528,1.9970388,0.84127796,2.9153023
35,0.038029488078617,0.18924241,-0.013072993,0.80346173,0.9994387,0.008481333,0.024917956,-0.020722423,0.022722257,-0.004367164,1.0560282,0.3476268,0.7198738,-0.23009002,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.6242332,-3.665686,0.9136126,25.857925
40,0.16695034988798063,0.18862087,-0.012926962,0.7810624,0.9991562,0.011963603,0.030760035,-0.024447205,0.033850137,-0.008564622,1.0677046,0.35008898,0.43415898,-0.22997898,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.291029,-3.0881963,0.9801972,13.824974
45,0.12625373107461696,0.18773699,-0.0126725705,0.75850314,0.9988617,0.01769855,0.036886726,-0.024526205,0.048868928,-0.015121247,1.0980039,0.5861583,0.6339681,-0.005753981,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9688883,2.961874,3.0,1.6587076,2.9251957,0.93323827,17.883099
50,0.05811079674658304,0.18652257,-0.01225755,0.73554605,0.9984283,0.021706428,0.0450091,-0.025377212,0.06504583,-0.02344379,1.1043245,0.1899472,0.7879948,-0.12877253,2.9067771,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9405425,2.752249,2.6626532,2.65689,2.7340448,-3.36623,-2.964567,0.9192301,-24.715021
