step,reward,rel_x,rel_y,rel_z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,lidar_0,lidar_1,lidar_2,lidar_3,lidar_4,lidar_5,lidar_6,lidar_7,lidar_8,lidar_9,lidar_10,lidar_11,lidar_12,lidar_13,lidar_14,lidar_15,lidar_16,lidar_17,lidar_18,lidar_19,lidar_20,lidar_21,lidar_22,lidar_23,lidar_24,lidar_25,lidar_26,lidar_27,lidar_28,lidar_29,lidar_30,lidar_31,lidar_32,lidar_33,lidar_34,lidar_35,act_vx,act_vy,act_vz,act_yaw
5,0.01172454622438393,0.122815065,-0.13749939,0.8978864,1.0,0.0,0.0,0.0,0.0,0.0,0.2028851,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.533575,4.169338,0.9613035,12.53817
10,-0.11131645958981426,0.122815065,-0.13749939,0.8905139,0.9999998,-0.00038435173,0.00038435173,-0.00033762943,0.0,0.0,0.4510437,-0.18448885,0.18448885,-0.16206214,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.6814394,-1.821264,0.97191525,-30.290207
15,-0.21283088811730538,0.122807115,-0.13750426,0.8781852,0.9999746,-0.0019002875,0.0067120777,-0.0014598327,0.0010706881,0.00057384674,0.682063,-0.06232485,0.9667466,-0.034773838,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.1894045,4.265957,0.97598505,-43.730354
20,0.18676845668361242,0.12270716,-0.1375393,0.86145324,0.9997171,-0.0059155608,0.022303585,-0.005760748,0.008432512,0.0027124046,0.87365246,-0.24386929,1.8380706,-0.26509658,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.3146172,-0.8912325,0.99778175,-5.715889
25,0.033205271514093804,0.1223481,-0.1376413,0.8418585,0.9991452,-0.006989207,0.03994167,-0.008038297,0.02377348,0.0062735016,0.9675244,-0.10668171,1.4032116,-0.26151755,1.9841422,1.9516752,1.9794291,2.071844,2.2448602,2.5333955,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.5622296,2.262409,2.0820396,-0.2138524,-2.2618258,0.9930798,23.82267
30,0.23628774033885058,0.12159218,-0.1378144,0.8210377,0.9986892,-0.006420657,0.05002907,-0.0087041715,0.044294037,0.009487588,1.0068485,0.05726515,0.7090638,-0.07133185,1.7929357,1.7775887,1.8172499,1.9183391,2.0988672,2.3973103,2.8973215,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.6450367,2.2484164,2.0082955,1.8657331,-1.2668009,3.5894117,0.991747,4.2774734
35,-0.02703192000675647,0.12034198,-0.1380525,0.7993795,0.9985003,-0.007980853,0.053666953,-0.0073002544,0.071539916,0.012885517,1.0677677,-0.080773346,0.30675426,0.155607,1.8739694,1.8518763,1.8869643,1.9848821,2.1628315,2.4578664,2.949897,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.815263,2.3783467,2.114441,1.9567695,-0.58577156,0.9743271,0.9970528,-34.057266
40,0.22347839037906125,0.118499815,-0.13837293,0.7764338,0.99837744,-0.009402787,0.056156468,-0.00075112906,0.10059637,0.017355531,1.1312207,0.17451292,0.48847985,0.94205266,1.9940511,1.9664857,1.9996005,2.0987103,2.2810807,2.584153,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.5502014,2.2604175,2.0867052,-1.7311859,3.9637136,0.981392,7.53368
45,0.021463632705220614,0.116111,-0.13878372,0.75282663,0.9981917,-0.008467268,0.058557022,0.010614603,0.122152455,0.020950193,1.1166465,0.21737638,0.2513298,1.1328033,2.1111128,2.0942857,2.1423028,2.2629452,2.4777646,2.8327463,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.6417117,2.3615708,2.1954608,0.7837887,1.5995903,0.9772562,-28.586056
50,-0.08925029153702041,0.11324202,-0.13927089,0.7293696,0.997926,-0.009285286,0.06097266,0.0184347,0.14810047,0.02498061,1.1308761,-0.27671388,0.1265396,0.5887163,2.2176504,2.200096,2.2506654,2.3775547,2.6034367,2.9766848,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.7744677,2.4804428,2.306121,3.8360395,-4.1135864,0.7735679,-40.46495
55,0.023192269464520354,0.10980696,-0.13985197,0.70551646,0.9975506,-0.010426061,0.06411561,0.025947258,0.1770343,0.030157577,1.1608777,0.1564257,0.2693676,0.71130097,2.2924466,2.2732859,2.3244858,2.4543371,2.685996,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.8726974,2.5666447,2.3850164,0.38232708,-1.6667869,0.53638446,-29.476913
60,0.02625219035456733,0.105813496,-0.14053671,0.681515,0.9971392,-0.007725426,0.06765077,0.032819267,0.2051852,0.03525224,1.1742074,0.3820865,0.5949938,0.6842501,2.3518043,2.3544662,2.4310853,2.5943377,2.874729,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.8488195,2.5787425,2.422677,2.4079041,-1.7980933,0.87054646,-29.482273
65,-0.10076606634096363,0.10124057,-0.14131388,0.6574093,0.99642015,-0.0043610455,0.072696045,0.04293157,0.22862545,0.038411714,1.1403408,0.32374567,0.27275938,0.8422527,2.358692,2.387979,2.4947577,2.6973255,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.7503562,2.5255663,2.4022202,1.9731236,-1.2655091,0.9927237,-41.95283
70,-0.10477837767005793,0.09603009,-0.14215897,0.6331435,0.99565375,-0.0021901396,0.078217275,0.050506704,0.26192728,0.04160604,1.1622152,0.061436612,0.44808313,0.437948,2.352008,2.397887,2.5238016,2.7519221,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.6807406,2.4824498,2.3787727,2.8850975,1.5226078,0.98248744,-43.48453
75,-0.04884668933384212,0.09005939,-0.14306681,0.6082235,0.99506867,-0.0026304,0.08461101,0.05169564,0.30216935,0.044860516,1.2110839,0.09492971,0.64827234,0.11250496,2.3228846,2.367414,2.4908464,2.7148857,3.0,3.0,3.0,1.8971875,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.7253978,3.0,3.0,3.0,2.9802206,2.650362,2.4533617,2.3500872,0.43098164,-1.5928688,0.9754584,-38.505024
80,-0.10916704684233597,0.0833524,-0.14403418,0.5831207,0.99472594,-0.0010563297,0.08889777,0.05115009,0.3344445,0.04733819,1.1956114,0.06985757,0.4922499,-0.1697114,2.3557038,2.408828,2.5434682,2.7836378,3.0,3.0,3.0,1.8965399,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.7256331,3.0,3.0,3.0,2.9764633,2.6594603,2.4713445,2.3754933,2.5945358,-0.9990864,0.9615222,-44.734608
85,-0.05943641054902382,0.07587107,-0.14505103,0.5579007,0.9941733,0.00082575297,0.09527615,0.050410915,0.3747895,0.049607437,1.2142609,-0.02919465,0.6875968,-0.21180639,2.3347182,2.3958282,2.5394573,2.7916374,3.0,3.0,3.0,1.8960036,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.7256877,3.0,3.0,3.0,2.9030635,2.6065118,2.4319768,2.3461618,1.4632568,-0.17693233,0.98978305,-39.66991
90,-0.12348027439618459,0.06771593,-0.14609781,0.53333867,0.99349654,0.0029649702,0.103279546,0.047844928,0.3994477,0.05048161,1.1377896,0.19551823,0.6854893,-0.39232606,2.2771516,2.3440955,2.4931414,2.7517152,3.0,3.0,3.0,1.8971802,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.7231004,3.0,3.0,3.0,2.7922642,2.5175478,2.3572538,2.2813175,0.3476758,0.84180593,0.9787097,-44.23443
95,-0.08911922850114679,0.05893033,-0.14715756,0.5099614,0.99305785,0.0045867693,0.10894532,0.044112865,0.43630797,0.05097937,1.1087099,-0.045021467,0.3859668,-0.34328425,2.2689772,2.3397424,2.4932592,2.7580214,3.0,3.0,3.0,1.8996081,2.1525211,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.7188985,3.0,3.0,3.0,2.761104,2.4951148,2.3407428,2.2692938,1.6490736,-3.0364225,0.97156405,-40.812267
100,0.03413277499553935,0.049041584,-0.14821838,0.48580927,0.9925326,0.0058495747,0.11447012,0.041730456,0.49678725,0.05075337,1.1761745,-0.19314495,0.4978659,-0.4357612,2.2677305,2.3412497,2.4981434,2.7677114,3.0,3.0,3.0,1.9007868,1.9262486,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.71677,3.0,3.0,3.0,2.7452826,2.4846435,2.333971,2.2654262,4.2507133,-3.8206406,0.7230154,-28.848228
