step,reward,rel_x,rel_y,rel_z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,lidar_0,lidar_1,lidar_2,lidar_3,lidar_4,lidar_5,lidar_6,lidar_7,lidar_8,lidar_9,lidar_10,lidar_11,lidar_12,lidar_13,lidar_14,lidar_15,lidar_16,lidar_17,lidar_18,lidar_19,lidar_20,lidar_21,lidar_22,lidar_23,lidar_24,lidar_25,lidar_26,lidar_27,lidar_28,lidar_29,lidar_30,lidar_31,lidar_32,lidar_33,lidar_34,lidar_35,act_vx,act_vy,act_vz,act_yaw
5,-0.06874649488056925,-0.13291493,-0.14564729,0.8978864,1.0,0.0,0.0,0.0,0.0,0.0,0.2028851,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.6423445,4.2475777,0.9845624,-21.289429
10,0.11826571477465775,-0.13291493,-0.14564729,0.89050746,0.9999998,-0.00040995094,0.0004100405,-0.00023736847,-2.529805e-20,3.6140074e-21,0.45352146,-0.14610761,0.1461506,-0.08460197,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.735898,-0.5587721,0.5413896,5.5096436
15,0.06010422471652402,-0.1329226,-0.14565107,0.8789649,0.99997556,-0.0030706865,0.0061659985,-0.0011879909,0.0009996245,0.0004248175,0.62944406,-0.56324106,0.859689,-0.32223418,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.1769829,1.1534715,0.53442836,-14.599609
20,0.189924300964544,-0.13300717,-0.14569357,0.8640667,0.9998036,-0.010212096,0.01573038,-0.0064081764,0.0072860136,0.0038784996,0.7918499,-0.77415514,0.732589,-0.49501622,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.13810825,1.7619987,0.9411305,4.932476
25,0.023713762819891404,-0.13330169,-0.1458692,0.8457109,0.9995196,-0.01915307,0.023058498,-0.00787553,0.019180281,0.012118724,0.9338768,-0.9070274,0.5848414,0.10250649,3.0,2.9780297,2.742874,2.6158009,2.5747492,2.6131382,2.737114,2.9681156,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.43786335,2.1909342,0.96865857,-24.638027
30,-0.13196420693486455,-0.13386588,-0.14626138,0.825275,0.9992123,-0.030950885,0.024511835,-0.003996176,0.032135375,0.023689141,1.0018898,-1.0845726,-0.12705627,0.35612458,3.0,2.9729328,2.6070414,2.3858933,2.2627056,2.2156296,2.237059,2.330407,2.5115185,2.8159235,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-2.885537,-1.6492791,0.8943691,-40.830997
35,-0.07434973274036288,-0.13466758,-0.14692847,0.80423623,0.99902034,-0.039030913,0.02069144,-0.0026150024,0.043442436,0.039457645,1.0343986,-0.7305468,-0.5264612,0.25662878,3.0,3.0,2.9948483,2.6215959,2.395799,2.269297,2.219541,2.238476,2.3291147,2.506785,2.806103,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-2.8637404,-1.6803293,0.9891906,-36.11271
40,0.02540320294372156,-0.13569711,-0.14799385,0.7821595,0.9988846,-0.045281824,0.013096834,-0.002750824,0.052791204,0.058921725,1.071906,-0.5903037,-0.6656375,0.15083092,3.0,3.0,3.0,3.0,2.7911496,2.532686,2.3843403,2.318973,2.325879,2.4061549,2.5731485,2.8583782,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.470397,-2.8116417,0.9975674,-26.740675
45,-0.07127564250072621,-0.13687795,-0.14950797,0.75924677,0.9987481,-0.048893157,0.010501345,0.0011735674,0.058955684,0.0821295,1.1183072,-0.18042505,0.06109343,0.5522684,3.0,3.0,3.0,3.0,3.0,2.7248974,2.5314827,2.4327238,2.411914,2.4657423,2.602922,2.8478942,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.4490061,0.42990685,0.97989416,-38.05773
50,0.11725323034385904,-0.13816988,-0.15151618,0.7354991,0.99848276,-0.05299442,0.013891096,0.0055444716,0.06396315,0.10512926,1.1443043,-0.3467922,0.46456623,0.6346757,3.0,3.0,3.0,3.0,2.9511561,2.6674247,2.5028427,2.4268432,2.4268897,2.5029898,2.6676977,2.9516098,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.2445316,-1.5133266,0.9791205,-18.69351
