step,reward,rel_x,rel_y,rel_z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,lidar_0,lidar_1,lidar_2,lidar_3,lidar_4,lidar_5,lidar_6,lidar_7,lidar_8,lidar_9,lidar_10,lidar_11,lidar_12,lidar_13,lidar_14,lidar_15,lidar_16,lidar_17,lidar_18,lidar_19,lidar_20,lidar_21,lidar_22,lidar_23,lidar_24,lidar_25,lidar_26,lidar_27,lidar_28,lidar_29,lidar_30,lidar_31,lidar_32,lidar_33,lidar_34,lidar_35,act_vx,act_vy,act_vz,act_yaw
5,0.10180996316339588,-0.11822038,0.06413049,0.8978864,1.0,0.0,0.0,0.0,0.0,0.0,0.2028851,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-4.3050838,1.4153843,0.9615698,1.9939537
10,-0.0429445227771349,-0.11822038,0.06413049,0.8904996,0.99999994,-0.0001976806,-0.0001976806,0.000114447874,0.0,0.0,0.45447028,-0.09488669,-0.09488669,0.054934982,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.9217472,0.019247532,0.9540355,24.314514
15,0.09463186638240906,-0.118216336,0.06412646,0.8781293,0.9999848,-0.0041873297,-0.002696988,0.0023673503,-0.00056434894,0.0005627611,0.67649615,-0.46000472,-0.100706026,0.32804742,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.7537906,4.0719137,0.8485997,-13.219513
20,0.11846742726383153,-0.118177205,0.064072736,0.8622526,0.9998853,-0.011182771,-0.0067668143,0.0076460554,-0.0031402167,0.0046087136,0.8248731,-0.59933364,-0.2545003,0.49853727,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-4.190211,1.4393978,0.96956325,-13.451445
25,0.136790641106957,-0.11805411,0.063883975,0.84362644,0.99960864,-0.019112779,-0.011856515,0.016632678,-0.0077295583,0.012018184,0.9159549,-0.7427686,-0.4462468,0.74815387,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0167022,-1.5258989,0.978107,-13.047943
30,0.21310562654530413,-0.117800124,0.06348915,0.8233403,0.99917626,-0.025347523,-0.016345764,0.027149765,-0.015165137,0.0235213,0.99850833,-0.6020152,-0.3296376,0.9398131,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9874592,2.9306617,2.964374,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.81037,3.8445187,0.8623986,5.8714294
35,0.14299126372299487,-0.117374726,0.0628394,0.8019611,0.99852973,-0.032101072,-0.019184336,0.039241403,-0.024185676,0.036714837,1.043763,-0.5005552,-0.20236707,1.0884815,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.795898,2.6798842,2.650438,2.702865,2.845615,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.77099514,0.11841059,0.91559494,-14.997158
40,0.13976747457712957,-0.116750285,0.06189089,0.7798598,0.9980664,-0.03596159,-0.020272743,0.046467103,-0.033857558,0.051423185,1.0683736,-0.43859217,0.13385971,0.48963484,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9882689,2.7867384,2.6871629,2.67287,2.741589,2.9045162,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.2858305,-3.911738,0.96280646,16.23301
45,0.22174127196389776,-0.11593776,0.060644917,0.75768554,0.997815,-0.039473053,-0.016699146,0.05028194,-0.042323664,0.06572886,1.0630116,-0.19531651,0.39685586,0.14343016,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.8734667,2.8294113,2.872652,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.8239007,-1.8515439,0.9424298,8.727055
50,-0.0702678394057531,-0.11494859,0.059049137,0.7351602,0.99792755,-0.037060935,-0.013377075,0.050873477,-0.050483875,0.08342603,1.0880581,0.47960553,0.29060102,-0.016511785,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.263731,1.6872048,0.9719436,38.724297
