step,reward,rel_x,rel_y,rel_z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,lidar_0,lidar_1,lidar_2,lidar_3,lidar_4,lidar_5,lidar_6,lidar_7,lidar_8,lidar_9,lidar_10,lidar_11,lidar_12,lidar_13,lidar_14,lidar_15,lidar_16,lidar_17,lidar_18,lidar_19,lidar_20,lidar_21,lidar_22,lidar_23,lidar_24,lidar_25,lidar_26,lidar_27,lidar_28,lidar_29,lidar_30,lidar_31,lidar_32,lidar_33,lidar_34,lidar_35,act_vx,act_vy,act_vz,act_yaw
5,0.0358573747843797,-0.19771756,0.19069518,0.9005814,0.99999875,0.0008448241,0.00084562344,0.0010208933,-3.3881318e-21,8.583267e-21,-0.03350164,0.26578733,0.26617062,0.32148355,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.7900548,-4.9068265,0.46496713,0.2921524
10,-0.058436529473357396,-0.19772798,0.19070598,0.8991937,0.99992156,0.008450332,0.0062812706,0.0067868102,0.0011891044,-0.0012860734,0.10344713,0.9690366,0.62334514,0.67028135,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1724796,0.7380605,0.49975252,-15.703255
15,-0.1430805105624369,-0.19782743,0.19082576,0.8944535,0.9995817,0.018866574,0.017083772,0.013735865,0.008435297,-0.010080403,0.32282892,1.0525333,1.1701864,0.7278658,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.7639606,2.4293053,2.227303,2.115664,2.0747125,2.0978477,2.188759,2.3629565,2.654923,-1.0813932,0.60937977,0.9881947,28.12577
20,0.07801280234733762,-0.19820514,0.19125077,0.8846975,0.9989878,0.02755345,0.02690835,0.023241082,0.025766576,-0.028220648,0.55877167,0.5323332,0.58185965,1.2393659,2.197013,2.7513602,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.4885495,2.0479333,1.7859786,1.6272749,1.5373747,1.5000808,1.5093273,1.5665836,1.6814601,1.8760303,-4.598066,1.8949819,0.99996614,9.636406
25,0.16151413738252118,-0.19901912,0.19210903,0.87060255,0.9985047,0.029972194,0.028165868,0.036009945,0.048210464,-0.05001535,0.75220937,0.06700995,-0.13663916,1.0650623,2.39231,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.510102,2.0909927,1.8397161,1.6881435,1.6046921,1.5746952,1.5933232,1.6635484,1.7973796,2.0214214,1.286366,-1.3252864,0.97843075,-6.6192665
30,0.1430959278554691,-0.20026334,0.19338882,0.8533987,0.99827546,0.032337856,0.025643101,0.04174662,0.06389319,-0.06565118,0.81568485,0.2830169,-0.3984014,0.33231282,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.5598168,2.1977499,1.9780694,1.849402,1.7874446,1.7818909,1.8318592,1.9455303,2.1436858,2.4703562,-2.6049552,-1.186605,0.09718549,-9.149517
35,0.010979857608946042,-0.20165175,0.19482414,0.83787936,0.9981157,0.035030723,0.021493888,0.045561515,0.068376675,-0.07110965,0.697592,0.2852895,-0.39784664,0.3502189,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.5371194,2.2551832,2.0867028,1.9981381,1.9743319,2.0114844,2.1155758,2.3048825,2.6187887,3.0,2.234407,-3.939672,0.31850815,20.109047
40,0.047672342467956624,-0.20314196,0.19640341,0.82446575,0.99778306,0.039256882,0.018981768,0.050274357,0.07324046,-0.07858971,0.60149693,0.4837229,-0.15809071,0.36539942,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.7511797,2.4000778,2.1873887,2.06702,2.0173051,2.0301626,2.107635,2.2627347,2.5252998,2.9584925,3.0,3.709115,-3.5041018,0.26348925,-14.074741
45,-0.00789083541206434,-0.20482859,0.19833863,0.8106647,0.9973154,0.044708934,0.020716239,0.054166175,0.08711053,-0.10454282,0.72545063,0.4845486,0.21780926,0.2773542,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.5783591,2.262102,2.0710025,1.9647225,1.9244369,1.9436402,2.0253913,2.1835818,2.4493017,2.8885813,3.0,1.9136486,-2.218554,0.03240359,22.236519
50,-0.056525979607014276,-0.20679407,0.2008004,0.79490846,0.9965531,0.05179272,0.02561363,0.059525725,0.1008073,-0.13022861,0.80588126,0.64658415,0.54412204,0.6764884,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9468496,2.4266322,2.1172051,1.9297694,1.8237282,1.7800013,1.7914808,1.8599911,1.9970415,2.2290099,2.6117346,3.0,-4.000248,-0.05222702,0.84974444,27.967949
55,-0.10545421664917201,-0.20908305,0.20384395,0.7774013,0.9958189,0.057733238,0.030407406,0.063928925,0.11658585,-0.15749474,0.86681074,0.6052531,0.55100447,0.37892413,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.3191798,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9152625,2.380367,2.0643258,1.8725989,1.7624596,1.7137352,1.7184416,1.7773257,1.900173,2.1101396,2.4561727,3.0,1.5345039,-1.2245789,0.9176464,34.643227
60,-0.03227256845447107,-0.2117369,0.20749222,0.75862396,0.9949143,0.06532166,0.03513486,0.06814774,0.1334552,-0.1847794,0.90213525,0.6292664,0.19934316,0.53442174,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.3293931,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.799941,2.2820034,1.97645,1.7910535,1.6842418,1.636375,1.6395953,1.6944138,1.8099203,2.0077958,2.3338668,2.891265,0.006685257,4.276493,0.95001316,26.917923
65,-0.1521228754541199,-0.2147383,0.2116938,0.73959875,0.9944058,0.06956436,0.037870634,0.069883116,0.15043226,-0.21184938,0.9104931,0.32024902,0.39961252,0.026555857,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.3375351,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.8427632,2.3137333,2.001997,1.8128309,1.7036215,1.6542296,1.6565359,1.7109061,1.8263422,2.0244446,2.3508728,2.9081564,-0.1754775,1.9827299,0.7612548,39.445885
70,-0.15401183676818786,-0.21809931,0.21646325,0.72053325,0.9944633,0.071919076,0.0395522,0.065619566,0.16803765,-0.23941112,0.9105581,0.1699299,0.09464053,-0.6342648,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.3412313,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9806845,2.4172034,2.0862064,1.8853263,1.768756,1.7148317,1.7146558,1.7682003,1.8842956,2.084494,2.4143703,2.9756963,-2.7289333,-1.4400625,0.6558784,38.774574
75,-0.1711204476389559,-0.22172686,0.22165067,0.7026724,0.9947535,0.074887484,0.0396455,0.057320304,0.17739674,-0.25426364,0.8132229,0.27134377,0.123081,-0.7629611,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.3437262,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.4729002,2.13911,1.9365566,1.8195486,1.76649,1.7686552,1.8263878,1.9492416,2.1601849,2.5077682,3.0,-1.866291,0.5330725,0.079449534,37.805435
80,-0.11874166979505354,-0.22551422,0.22710033,0.6872266,0.994911,0.078081645,0.040143795,0.049434412,0.18472703,-0.26654485,0.6935419,0.2709992,0.12004319,-0.76223755,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.347586,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.5012183,2.1662228,1.9629611,1.8458463,1.7933412,1.796826,1.856854,1.983378,2.2001438,2.5573423,3.0,-1.7650547,0.66646814,-0.13812166,29.97284
