step,reward,rel_x,rel_y,rel_z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,lidar_0,lidar_1,lidar_2,lidar_3,lidar_4,lidar_5,lidar_6,lidar_7,lidar_8,lidar_9,lidar_10,lidar_11,lidar_12,lidar_13,lidar_14,lidar_15,lidar_16,lidar_17,lidar_18,lidar_19,lidar_20,lidar_21,lidar_22,lidar_23,lidar_24,lidar_25,lidar_26,lidar_27,lidar_28,lidar_29,lidar_30,lidar_31,lidar_32,lidar_33,lidar_34,lidar_35,act_vx,act_vy,act_vz,act_yaw
5,-0.09172280876121905,0.012891003,-0.1226324,0.8978864,1.0,0.0,0.0,0.0,0.0,0.0,0.2028851,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-4.764194,-1.8260062,0.78152466,23.824158
10,-0.1932066954773234,0.012891819,-0.12263158,0.8911431,0.9999993,0.00070483354,-0.0008816009,-0.00040825765,-0.0001265567,-0.00012648107,0.3798704,0.033699024,-0.11848599,-0.019647239,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-4.135932,-0.35506105,0.9845326,37.71559
15,-0.14197650837203574,0.012904631,-0.12262103,0.88046306,0.9999954,0.00045108143,-0.0026736914,-0.0013309247,-0.00095130445,-0.0007252389,0.55061334,-0.15457429,-0.1154828,-0.16727433,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.2947297,-3.6769872,0.9496405,35.779434
20,-0.04550294228572074,0.012950715,-0.122599356,0.86652356,0.99998873,0.0013149757,-0.004530077,-0.0005645117,-0.0030666108,-0.0012766192,0.7297753,-0.028995572,-0.36300772,0.33558124,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.3638144,-2.7509177,0.630327,28.20871
25,0.21771855450371325,0.013047597,-0.12256105,0.8503155,0.99996775,0.004208254,-0.005920927,0.003431427,-0.00607945,-0.0024693834,0.8324273,0.3863439,-0.04117365,0.44436076,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.96245,3.4257174,0.9628624,2.5595627
30,0.14913174389584338,0.013213614,-0.122482434,0.83233356,0.99989474,0.0072677042,-0.006174868,0.010935152,-0.009398418,-0.004938274,0.88878185,0.3856245,0.24082598,0.84928846,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.42447853,-3.006782,0.99014366,-11.652775
35,0.273118628978468,0.013456967,-0.12232179,0.812566,0.9998003,0.011597369,-0.0055990447,0.015278614,-0.0129251145,-0.009612992,0.97116107,0.51247317,0.05012437,0.26882243,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.6358957,0.7240715,0.9047098,1.2271843
40,0.03106647009250424,0.013758279,-0.12205185,0.7919495,0.99966455,0.015913013,-0.0049882606,0.019817386,-0.0154263005,-0.015449058,0.9989263,0.43308306,0.16028485,0.62028974,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.3874655,3.8720036,0.86431384,-25.558432
45,0.0032237319261372854,0.014096527,-0.12166693,0.771741,0.9994793,0.020167688,-0.0009493568,0.025169548,-0.016664404,-0.020988984,0.95926094,0.56119114,0.5718145,0.44221118,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.60169744,-0.41527653,0.9706006,-28.040485
50,0.14964608599294205,0.014442919,-0.12108247,0.75075567,0.9992072,0.026201855,0.0037045951,0.02974313,-0.016134053,-0.03293481,1.0327653,0.4826027,0.15813956,0.55745256,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.9324594,2.6849995,0.935117,-14.566631
55,0.01253035488442894,0.014753631,-0.12025048,0.72903347,0.99871606,0.032094885,0.004952044,0.038879484,-0.014031686,-0.044737358,1.0471629,0.6539128,0.02318706,0.9667501,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.2811575,0.86353016,0.9894273,-28.152016
60,0.20565614211606004,0.015006954,-0.11912373,0.70674527,0.99823034,0.038605124,0.0047243307,0.0449836,-0.010971046,-0.060055807,1.0749651,0.54812133,-0.06067273,0.43513444,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.4761515,2.5432277,0.7155305,-8.910999
