step,reward,rel_x,rel_y,rel_z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,lidar_0,lidar_1,lidar_2,lidar_3,lidar_4,lidar_5,lidar_6,lidar_7,lidar_8,lidar_9,lidar_10,lidar_11,lidar_12,lidar_13,lidar_14,lidar_15,lidar_16,lidar_17,lidar_18,lidar_19,lidar_20,lidar_21,lidar_22,lidar_23,lidar_24,lidar_25,lidar_26,lidar_27,lidar_28,lidar_29,lidar_30,lidar_31,lidar_32,lidar_33,lidar_34,lidar_35,act_vx,act_vy,act_vz,act_yaw
5,-0.0016955215807933077,-0.032172777,-0.14606798,0.8978864,1.0,0.0,0.0,0.0,0.0,0.0,0.2028851,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.226814,1.1340041,0.9665899,-14.964277
10,-0.1497745842425563,-0.032172777,-0.14606798,0.8905126,0.9999998,-0.00024153196,-0.0005475088,0.00013982147,-3.6140073e-20,7.228015e-20,0.4531143,-0.02122045,-0.16810611,0.012317475,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.10943174,-3.8938477,0.8942841,-34.712936
15,-0.03603549894657418,-0.03216886,-0.14606974,0.87854004,0.99999726,-0.00057688134,0.00069147866,0.0021674836,-0.00024888595,0.000114515096,0.6253893,-0.20391381,0.02129857,0.49609762,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.13971901,1.5830317,0.86470866,-26.035273
20,-0.17495167264937406,-0.032168467,-0.14607844,0.8639522,0.9999729,-0.0027415038,0.0014737706,0.006676982,9.828627e-05,0.0008159796,0.7349693,-0.09014507,0.12750854,0.28139257,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.67207813,-1.4423051,0.94624627,-42.599445
25,-0.040449724286610866,-0.032184426,-0.14611745,0.84709626,0.9999265,-0.004367931,0.004279521,0.010467977,0.0013519813,0.0024867249,0.83041215,-0.33991924,0.05590956,0.19618964,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.47996473,-1.0115349,0.9386182,-30.7741
30,-0.07566135624270809,-0.032239877,-0.14619748,0.8290554,0.99990803,-0.0052710953,0.0055654333,0.011189203,0.003310232,0.004604959,0.86176467,0.039048035,0.21051587,0.074365094,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.9945588,1.3047762,0.68329155,-34.70303
35,0.22821249609525812,-0.0323455,-0.14632861,0.8104085,0.9998337,-0.006093618,0.008315657,0.015042812,0.0064754435,0.0075096916,0.92451566,-0.08529694,0.37871775,0.57650465,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.2778492,-2.44386,0.0025913715,-3.1759453
40,0.09752575943689318,-0.032522667,-0.14651628,0.7912746,0.9996492,-0.00628852,0.012542262,0.022463012,0.010160372,0.01019084,0.9243701,0.18348959,0.46896413,0.6010168,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.074901,-0.09914684,0.95006394,-17.609974
45,0.011703796501884967,-0.03280716,-0.14676575,0.7716594,0.999532,-0.004707192,0.015481701,0.025960958,0.016483396,0.01315989,0.96339613,0.023525007,0.40897068,0.20205928,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.1155379,2.3910828,0.9615514,-27.770561
50,-0.011401141061179232,-0.033244256,-0.1470717,0.7511132,0.9992743,-0.005451229,0.019166807,0.032461405,0.024292024,0.015778355,1.0039238,-0.13703933,0.5205257,0.68158376,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.2732415,3.4361591,0.9274297,-29.605442
