step,reward,rel_x,rel_y,rel_z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,lidar_0,lidar_1,lidar_2,lidar_3,lidar_4,lidar_5,lidar_6,lidar_7,lidar_8,lidar_9,lidar_10,lidar_11,lidar_12,lidar_13,lidar_14,lidar_15,lidar_16,lidar_17,lidar_18,lidar_19,lidar_20,lidar_21,lidar_22,lidar_23,lidar_24,lidar_25,lidar_26,lidar_27,lidar_28,lidar_29,lidar_30,lidar_31,lidar_32,lidar_33,lidar_34,lidar_35,act_vx,act_vy,act_vz,act_yaw
5,-0.19506945761552305,-0.16817263,0.124901,0.8978864,1.0,0.0,0.0,0.0,0.0,0.0,0.2028851,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.8287134,4.7122183,0.90330505,34.103508
10,-0.23426791903357413,-0.16817263,0.124901,0.89049554,1.0,-8.834885e-05,-8.834885e-05,5.1149873e-05,0.0,0.0,0.4554421,-0.042407446,-0.042407446,0.02455194,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-2.4286153,4.8622084,0.9208751,43.15219
15,-0.1808633680736786,-0.1681691,0.12489703,0.87821025,0.9999846,-0.004537427,-0.0028812268,0.0013592474,-0.0004576533,0.000562569,0.6610506,-0.49630532,-0.44726506,0.05451626,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.964469,1.5879316,0.8768331,40.588364
20,-0.06785351283786595,-0.1681319,0.12483761,0.8622271,0.99994725,-0.009306543,-0.004342323,-0.00018107114,-0.0029236984,0.004883429,0.8359435,-0.32325348,0.06108114,-0.15484616,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.8869762,0.7493973,0.95855284,33.52501
25,-0.1447260094824624,-0.16803692,0.12466172,0.8435068,0.99988437,-0.014743864,-0.0036079062,0.0009093508,-0.005551539,0.011024384,0.93287027,-0.752342,0.17697361,0.033756223,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-2.4735184,-3.380237,0.92704153,41.918724
30,-0.15502383917258078,-0.16789553,0.12432922,0.8232002,0.99982125,-0.018634839,-0.0031735273,0.0003293424,-0.007575534,0.019571364,1.0002067,-0.3096013,0.060040884,0.21800414,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.9107599,2.9379988,0.25090504,44.436127
35,-0.10210268193196076,-0.16772123,0.12382345,0.8023644,0.9997466,-0.021939248,-0.0038793394,0.0032167947,-0.009089364,0.028522898,1.0235426,-0.3357236,0.0388263,0.17975426,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0914226,0.11140728,0.9277499,40.350792
40,-0.13597427959282654,-0.16750889,0.12309144,0.7804557,0.99969286,-0.02389993,-0.0025321487,0.0060469,-0.010790535,0.039637517,1.0696449,-0.18403737,-0.0836705,0.33712205,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.766181,-0.96789694,0.97422624,44.665253
45,-0.09154465351550223,-0.1672677,0.12212854,0.7578563,0.9996638,-0.024780689,-0.002320204,0.007274271,-0.012202551,0.05081397,1.097807,-0.039878,0.2922258,0.16391402,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.1994205,1.5615654,0.95137453,40.906982
50,-0.12035674368721438,-0.16699906,0.1209227,0.73458815,0.99958247,-0.026195265,-0.0007579782,0.012169326,-0.013209658,0.06258949,1.1280587,-0.20151208,0.15472506,0.3408472,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0083485,-1.9052765,0.913358,43.865837
55,-0.0270915704817965,-0.16672052,0.1194816,0.7110163,0.9995176,-0.026210451,0.0031582383,0.016357446,-0.01329785,0.07382909,1.1379929,0.1368234,0.28325877,0.14293139,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.23463297,2.5765524,0.97991455,35.233543
60,0.05289506778525355,-0.16646264,0.117787756,0.68689847,0.9994617,-0.026329743,0.009058461,0.017348655,-0.011498825,0.08597145,1.165475,-0.029496247,0.67608017,0.26013556,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-4.661837,-1.9292722,0.9574648,-26.297667
65,-0.09905881683264978,-0.16626655,0.11587219,0.662793,0.9994276,-0.025636667,0.014042035,0.017030586,-0.0076785134,0.09607181,1.1550002,0.0418743,0.34306765,-0.15331145,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.3606544,-0.7351823,0.9581791,42.495903
70,0.13339724735150488,-0.1661839,0.113729194,0.6385079,0.99947107,-0.023386879,0.018099064,0.013528801,-0.001449985,0.10701057,1.1674001,0.1380236,0.48662305,-0.5110832,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-2.822432,-1.308754,0.9986923,18.50927
75,0.23731146676900228,-0.16624913,0.111378,0.6141174,0.9995275,-0.020762278,0.022137113,0.004860108,0.0064529986,0.11660218,1.1725425,0.2166749,0.3754901,-0.9710125,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0138102,-4.229171,0.8329475,5.3542747
80,0.06340401865520767,-0.16647924,0.10886532,0.59015924,0.9994489,-0.01691688,0.028250324,-0.0042064846,0.014639368,0.12336321,1.1410689,0.29683205,0.483019,-0.9042753,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.29303455,-2.0035987,0.88526964,24.210037
85,0.1661958597157645,-0.16694084,0.106208116,0.5662272,0.99926645,-0.0130588915,0.03290417,-0.014608543,0.027648421,0.1302036,1.1573888,0.3848021,0.37864488,-1.0798529,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.6754913,1.2727146,0.9688064,-13.467489
90,0.03531048478068016,-0.16771369,0.10342461,0.5417417,0.9988578,-0.008997603,0.038958628,-0.026159646,0.04318579,0.13542737,1.1795195,0.5472081,0.75648683,-0.9538826,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.7283988,2.148365,0.9322901,-26.535942
95,0.001324383501934867,-0.16879396,0.100571685,0.517466,0.9984527,-0.0042841053,0.04403654,-0.03368344,0.0594433,0.13791288,1.1737204,0.41257218,0.43639678,-0.8139877,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.083170414,1.7662091,0.9839014,-30.82148
100,-0.07581692081225416,-0.17028578,0.09768554,0.49272233,0.998056,-0.0008499152,0.048996303,-0.038507618,0.07835224,0.13868521,1.1791573,0.4806389,0.38793117,-0.5757508,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0987349,4.2835836,0.95801425,-38.523407
105,0.24856663773038762,-0.17216052,0.09480432,0.4682618,0.9976943,0.00195761,0.052392837,-0.043094818,0.09714764,0.13782464,1.162196,0.13222173,0.09308823,-0.16223365,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.9370122,1.0693789,0.921505,-6.4837646
110,0.14634959019743538,1.8255575,0.091956995,1.4441632,0.99737495,0.0026862205,0.05655696,-0.045136683,0.11919291,0.13572477,1.1645916,0.15572077,0.6081167,-0.1143141,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.14616203,2.624693,0.90480304,-10.84063
115,0.09599795771444458,1.8227769,0.08915967,1.4198465,0.9970754,0.0023130844,0.06243463,-0.044013873,0.14281563,0.13332309,1.1656282,-0.04733694,0.70052606,0.10382552,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.2234955,-1.778883,0.6284975,-15.873104
120,0.21883821182062296,1.8195375,0.0864069,1.3960388,0.9966867,0.0025135227,0.06930523,-0.04249809,0.16533202,0.13123968,1.1364604,0.061139863,0.63091713,0.25122923,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.92869,0.5494633,0.9355829,2.9609604
125,0.24130552745829897,1.8156655,0.0837088,1.3718693,0.99621993,0.0033939064,0.0763632,-0.0412676,0.19954544,0.12839423,1.1729034,0.22576538,0.7307586,0.1517472,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.1915236,-1.6309988,0.95220923,-1.405468
130,0.22931095898100906,1.8112001,0.081064865,1.3479921,0.9956216,0.0061113937,0.085299514,-0.037738495,0.22697377,0.12549609,1.1422508,0.12817138,0.92374843,0.2781013,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.8468051,-2.5634608,0.9660623,1.3009644
135,-0.053365032321996186,1.8061391,0.078490816,1.3248043,0.9947788,0.008269966,0.09616078,-0.033164162,0.25092047,0.122519664,1.0753889,0.16309649,0.946468,0.34805885,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.162169,1.5856304,0.9146981,30.773499
140,0.1432712807499648,1.8004618,0.075994596,1.3026414,0.9939592,0.007630671,0.10530029,-0.029979793,0.28664175,0.11814915,1.0520308,0.12430075,0.7360514,0.2996774,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.19639063,3.5234747,0.9757767,11.513245
