step,reward,rel_x,rel_y,rel_z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,lidar_0,lidar_1,lidar_2,lidar_3,lidar_4,lidar_5,lidar_6,lidar_7,lidar_8,lidar_9,lidar_10,lidar_11,lidar_12,lidar_13,lidar_14,lidar_15,lidar_16,lidar_17,lidar_18,lidar_19,lidar_20,lidar_21,lidar_22,lidar_23,lidar_24,lidar_25,lidar_26,lidar_27,lidar_28,lidar_29,lidar_30,lidar_31,lidar_32,lidar_33,lidar_34,lidar_35,act_vx,act_vy,act_vz,act_yaw
5,-0.03706916085705707,0.11211556,-0.18158905,0.90032756,0.9999982,0.0010155315,-0.0010164395,-0.0012186138,-1.1781777e-05,-1.17722075e-05,-0.041835085,0.16237707,-0.16266763,-0.19493626,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.827128,-2.6420298,0.40079832,12.261288
10,-0.0144240518997594,0.112126276,-0.18157992,0.89969563,0.99996984,0.0029237699,-0.0062124366,-0.003628716,-0.0012257918,-0.00090028136,0.061495066,0.22361323,-0.45737505,0.022009661,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.8045998,3.6119032,-0.08824223,-10.149364
15,-0.23904918284322418,0.112193145,-0.18154281,0.89782524,0.9999065,0.0028543978,-0.013364091,-0.0005000617,-0.004369748,-0.002250754,0.0815333,-0.13554643,-0.810118,0.44339126,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-4.0594187,0.61375093,-0.5938947,-32.95245
20,-0.1346567408771152,0.11232161,-0.18148905,0.8973827,0.9997324,0.00066256593,-0.022533871,0.005192232,-0.0082794735,-0.002841255,0.00029213974,-0.3660752,-0.9823939,0.7084017,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.666774,2.4449053,2.32226,2.2772183,2.3025208,2.4022014,2.5932639,2.9135208,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.0636206,-3.9551883,-0.45995247,-20.034975
25,-0.33471731824947304,0.11257553,-0.18142937,0.8982602,0.9993453,-0.003919569,-0.03336342,0.0134352725,-0.016333219,-0.0027699103,-0.046055485,-0.62660867,-1.0970716,0.91815376,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.4905865,2.0560415,1.797097,1.6403474,1.5521257,1.5166397,1.5281337,1.5884356,1.707712,1.9090711,2.241473,2.8176959,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.5996904,1.5498214,0.33021235,39.848785
30,-0.01782972062462551,0.11315235,-0.1813959,0.898187,0.99872494,-0.012552588,-0.043747287,0.021843893,-0.031653453,-0.0009919757,-0.023292165,-0.88174367,-1.0515958,0.83255,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.4443073,1.8492551,1.5244553,1.331107,1.2140191,1.1479236,1.1209545,1.1287322,1.1724931,1.2596,1.4068661,1.6498945,2.070466,2.8969429,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.724314,2.0079718,0.8527366,7.9184074
35,-0.1802271985055336,0.11417938,-0.18147102,0.8970316,0.99779207,-0.022260431,-0.05409172,0.031457733,-0.05634246,0.0057209535,0.04770054,-1.0577903,-0.9352501,0.99108696,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.15299,1.5696316,1.2652521,1.0874224,0.9795147,0.916421,0.88626254,0.8840309,0.9093718,0.9664398,1.0656989,1.229308,1.5063337,2.0239227,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.08639526,0.8941169,0.61513567,26.279312
40,-0.3131287115727412,0.115830794,-0.18177311,0.8942514,0.996749,-0.034993947,-0.06098933,0.039334495,-0.09296974,0.020498104,0.16919765,-1.1086158,-0.5163452,0.508974,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0031495,1.4183335,1.1242661,0.95523816,0.8529212,0.7921425,0.7610352,0.75433266,0.7709682,0.8136333,0.889921,1.0160612,1.2273164,1.6112862,2.453378,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.2679772,4.511772,-0.269287,41.046394
45,-0.13718879872077727,0.118042454,-0.18234895,0.891108,0.995616,-0.046961367,-0.06700494,0.045317303,-0.11656783,0.03358164,0.14966163,-1.2404441,-0.74512523,0.61717236,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.2042522,1.4395791,1.09347,0.90366477,0.7904722,0.7219749,0.6835141,0.66822046,0.67361575,0.70055825,0.75359744,0.8430392,0.99072784,1.2470933,1.7543676,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-4.3917136,-0.6265888,-0.37246203,22.215752
50,-0.056319849325550064,0.120658465,-0.18317047,0.8892113,0.9940912,-0.05905042,-0.07505516,0.0515991,-0.13328663,0.044631816,0.062340498,-1.062306,-0.8873069,0.4899172,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.6138656,1.1259801,0.8852573,0.74805945,0.6651804,0.61567545,0.58970547,0.58283,0.59395194,0.624862,0.68099356,0.7740453,0.92925453,1.2082387,1.8049796,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-4.030867,3.9303741,0.3747443,13.160484
