step,reward,rel_x,rel_y,rel_z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,lidar_0,lidar_1,lidar_2,lidar_3,lidar_4,lidar_5,lidar_6,lidar_7,lidar_8,lidar_9,lidar_10,lidar_11,lidar_12,lidar_13,lidar_14,lidar_15,lidar_16,lidar_17,lidar_18,lidar_19,lidar_20,lidar_21,lidar_22,lidar_23,lidar_24,lidar_25,lidar_26,lidar_27,lidar_28,lidar_29,lidar_30,lidar_31,lidar_32,lidar_33,lidar_34,lidar_35,act_vx,act_vy,act_vz,act_yaw
5,-0.2898475771161594,0.022733519,-0.025333924,0.8978864,1.0,0.0,0.0,0.0,0.0,0.0,0.2028851,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.35301,-3.2291703,0.99707305,-43.91948
10,-0.20119885678702434,0.022733519,-0.025333924,0.8904973,1.0,0.00013599919,0.0001360087,7.873996e-05,-6.7762636e-21,-4.96926e-21,0.45529783,0.050198287,0.05020285,0.029063795,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.762285,-4.7756476,0.8805407,-39.841705
15,-0.18839925619223352,0.02272796,-0.025328377,0.87806666,0.99997187,0.004106511,0.005679746,0.0026835238,0.00078008644,-0.0007775836,0.68751055,0.4985553,0.8754982,0.3991712,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.73336554,-2.5033739,0.9947021,-41.80553
20,-0.14065823064124539,0.022650681,-0.025266703,0.86143273,0.9997685,0.014026824,0.014615855,0.007249871,0.006363866,-0.0050038313,0.8565846,1.0351497,0.73542273,0.5824048,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.9895434,0.82562876,0.9627414,-39.624557
25,-0.16338089520014354,0.022394987,-0.025046939,0.8421115,0.99944156,0.023008674,0.022472147,0.009067619,0.016391931,-0.014561108,0.95970994,0.8382505,0.660158,-0.071252,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.955498,2.6841955,2.5288928,2.4612725,2.4702778,2.5573378,2.7369576,3.0,-2.2967372,2.9245496,0.9707382,-44.250324
30,-0.13463220922447638,0.021919627,-0.024608122,0.8217561,0.99922866,0.027617421,0.02617123,0.009720908,0.027698807,-0.026136136,0.9944532,0.15237033,0.24938089,-0.04959222,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.7918766,2.5446475,2.4047656,2.3470597,2.362149,2.4524317,2.633074,2.9388394,-1.0067921,3.3134556,0.9546554,-43.588814
35,-0.0999469004262527,0.021162797,-0.023877934,0.80021507,0.99916637,0.029342417,0.026973125,0.008836249,0.04201784,-0.040878106,1.0566872,0.26559824,-0.12542525,-0.23766373,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9604626,2.7069058,2.5651476,2.509967,2.5324368,2.6361337,2.8386178,3.0,2.466075,0.7524295,0.9815073,-41.52881
40,0.1926610177200972,0.020132447,-0.02286084,0.77792346,0.9991611,0.03151396,0.025800705,0.004271744,0.054297697,-0.05424633,1.078085,0.28272775,-0.09012964,-0.24696356,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.8868797,2.7630627,2.7289371,2.7790544,2.921475,3.0,3.0,-2.7280188,-2.6305203,0.8877599,11.908516
45,0.16148966613817795,0.018869177,-0.021567933,0.7554613,0.99901974,0.036983877,0.024326442,0.00011984663,0.063962184,-0.066451594,1.0622332,0.4722501,-0.10067347,-0.4626,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.8413186,2.7694588,2.7836373,2.8861058,3.0,3.0,3.0,1.9342847,2.9514174,0.76448405,13.965855
50,0.21672935417824096,0.017416649,-0.019998265,0.7334089,0.9989534,0.039817248,0.02206498,-0.004450661,0.07399677,-0.08228847,1.0668688,0.106278405,-0.37867025,-0.26826224,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.969784,2.93143,2.983552,3.0,3.0,3.0,3.0,1.0839224,0.8239484,0.79053736,-9.388306
