step,reward,rel_x,rel_y,rel_z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,lidar_0,lidar_1,lidar_2,lidar_3,lidar_4,lidar_5,lidar_6,lidar_7,lidar_8,lidar_9,lidar_10,lidar_11,lidar_12,lidar_13,lidar_14,lidar_15,lidar_16,lidar_17,lidar_18,lidar_19,lidar_20,lidar_21,lidar_22,lidar_23,lidar_24,lidar_25,lidar_26,lidar_27,lidar_28,lidar_29,lidar_30,lidar_31,lidar_32,lidar_33,lidar_34,lidar_35,act_vx,act_vy,act_vz,act_yaw
5,0.07207732389601543,-0.091210686,0.048791062,0.8978864,1.0,0.0,0.0,0.0,0.0,0.0,0.2028851,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.1405215,-0.34142447,0.9172962,-7.336731
10,0.14394957654032936,-0.0912106,0.04879114,0.89051753,0.99999976,-7.0969516e-05,-0.00068156945,4.1118077e-05,-1.855545e-05,-1.8553263e-05,0.4534383,-0.05295481,-0.15062448,0.030633098,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.8033311,0.8595414,0.80342007,-5.112877
15,-0.07233588392949844,-0.09119871,0.04878662,0.8783985,0.99996626,-0.006121246,-0.0048765363,0.0024954618,-0.0013382537,0.00073925004,0.6655826,-0.93496376,-0.3377294,0.11507767,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.34741402,4.18079,0.9574089,29.583511
20,-0.08378836049548088,-0.09112069,0.048700415,0.86205584,0.9997566,-0.019872166,-0.008665391,0.004101597,-0.0056454474,0.007647686,0.8578002,-1.4526472,-0.49582836,0.318892,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.1884584,0.021094322,0.99497366,33.511986
25,0.1780068361262896,-0.090930544,0.048374265,0.8426573,0.99935967,-0.03306991,-0.013316764,0.0030400562,-0.011663388,0.021762049,0.97200936,-1.2614298,-0.6410026,-0.23064715,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9601958,2.5970113,2.3775518,2.2554846,2.2091866,2.2311807,2.3249705,2.506492,2.8114157,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.5582004,3.6749706,0.96749735,-8.885334
30,-0.15405040905581324,-0.09062089,0.047753464,0.8224215,0.9987597,-0.046621207,-0.01747211,-0.0005463811,-0.016639533,0.03438725,0.9476569,-1.1691,-0.49551657,-0.42828777,3.0,3.0,3.0,3.0,3.0,3.0,2.8116689,2.350839,2.073938,1.9072384,1.8164283,1.7856632,1.810003,1.8933386,2.0500133,2.311528,2.7451255,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-2.6668925,-3.8981268,0.30077505,-41.637463
35,-0.16242670833592568,-0.09022589,0.046908163,0.80388206,0.99802995,-0.05790592,-0.023363106,-0.006107428,-0.020427298,0.04443253,0.84565556,-1.0535064,-0.6123782,-0.54975635,3.0,3.0,3.0,3.0,3.0,3.0,2.5743842,2.1281722,1.8620105,1.7009612,1.6105945,1.5747802,1.5877167,1.651462,1.7767848,1.9880565,2.3369415,2.942788,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.1641169,-3.1993036,0.095896006,-40.475693
40,-0.15486375533079755,-0.08975003,0.045855865,0.78775394,0.99711466,-0.06895661,-0.029411638,-0.011931404,-0.024580486,0.05481939,0.72647446,-1.0549338,-0.6042194,-0.5497415,3.0,3.0,3.0,3.0,3.0,3.0,2.4027565,1.9663501,1.7080235,1.5513537,1.4616916,1.4226934,1.4279832,1.4784003,1.5823464,1.7595202,2.051568,2.5528638,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.2853427,-3.9836917,-0.10476136,-37.252754
45,-0.2423086442814894,-0.089175686,0.044563025,0.7741095,0.99600834,-0.0800089,-0.035369888,-0.017747862,-0.029684475,0.06713913,0.60722876,-1.0562073,-0.596069,-0.54991984,3.0,3.0,3.0,3.0,3.0,3.0,2.2523656,1.8288009,1.5797273,1.4285696,1.3410002,1.3007876,1.3013047,1.3426338,1.4315994,1.584761,1.8371289,2.267028,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.96565914,-3.9249158,-0.016649485,-43.590736
50,-0.24895872532894528,-0.08848357,0.042989302,0.7629509,0.9947124,-0.09105967,-0.041236833,-0.023556726,-0.035697762,0.08139699,0.48784068,-1.0573254,-0.5879337,-0.550288,3.0,3.0,3.0,3.0,3.0,2.898082,2.115761,1.7068647,1.467794,1.3227185,1.2379736,1.1976321,1.1950005,1.2296612,1.3073008,1.4421784,1.6644816,2.0411282,2.745921,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.006703377,-4.4507027,0.5167005,-41.869453
