step,reward,rel_x,rel_y,rel_z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,lidar_0,lidar_1,lidar_2,lidar_3,lidar_4,lidar_5,lidar_6,lidar_7,lidar_8,lidar_9,lidar_10,lidar_11,lidar_12,lidar_13,lidar_14,lidar_15,lidar_16,lidar_17,lidar_18,lidar_19,lidar_20,lidar_21,lidar_22,lidar_23,lidar_24,lidar_25,lidar_26,lidar_27,lidar_28,lidar_29,lidar_30,lidar_31,lidar_32,lidar_33,lidar_34,lidar_35,act_vx,act_vy,act_vz,act_yaw
5,0.08031645592595585,0.07132297,-0.105273224,0.8978864,1.0,0.0,0.0,0.0,0.0,0.0,0.2028851,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.1039906,4.616661,0.99069285,5.3209
10,0.13454964388943663,0.07132297,-0.105273224,0.89049715,1.0,-0.00013078023,0.00013078023,-7.5715674e-05,0.0,0.0,0.45506495,-0.06277451,0.06277451,-0.036343522,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.32603025,3.6974134,0.9942281,5.55986
15,0.15782430278307363,0.07132284,-0.10527734,0.8781084,0.9999885,-0.004536147,-0.0006514409,0.0013979883,-3.899443e-05,0.00060383923,0.6810731,-0.5038,-0.007006122,0.37967387,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-4.0001955,-3.0489264,0.95478415,-5.877102
20,0.18741293549734295,0.071332574,-0.10533187,0.8618346,0.9999616,-0.007925298,-0.0033986252,0.0015426473,-0.00092360436,0.004156568,0.8363797,-0.3366724,-0.21445177,0.16839784,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-2.7965581,2.0705957,0.9500823,7.3774796
25,0.23146053554575896,0.07138149,-0.10548475,0.84293354,0.99989384,-0.0118454965,-0.006562307,0.005375358,-0.0034571046,0.009564317,0.94275194,-0.49353823,-0.346319,0.35618097,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-2.9740312,-3.092779,0.8330183,-2.3616219
30,0.20016861653839885,0.07150398,-0.10576793,0.82235,0.9998094,-0.015515975,-0.011035877,0.0043156836,-0.007968024,0.016665192,1.0237955,-0.34920707,-0.19685267,-0.19682886,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-4.659094,-0.08891487,0.89794827,-9.176846
35,0.2666479720176425,0.07174205,-0.10621279,0.800445,0.999731,-0.018357279,-0.013995493,0.0022521839,-0.01395223,0.024641614,1.0685353,-0.21118613,-0.06551111,-0.1982514,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.22060585,2.7488127,0.97777927,-3.980198
40,0.2504953714721768,0.07212374,-0.10684428,0.7775615,0.9996193,-0.02113386,-0.017615294,0.002067051,-0.02094691,0.03370572,1.1031164,-0.12543193,-0.45935804,-0.0032108016,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9720335,1.8432417,0.8315487,-5.2950974
45,0.21990354637029713,0.07265891,-0.10766349,0.7543947,0.99946266,-0.02268461,-0.023640625,0.00095055526,-0.028871227,0.04291571,1.1124417,-0.028832596,-0.6551769,0.07155804,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.9514618,0.8831606,0.8865992,-8.988705
50,0.27323040600250253,0.07337422,-0.10866492,0.7314198,0.99925876,-0.02397412,-0.030057259,-0.001927473,-0.03880171,0.05194093,1.1051323,-0.2845227,-0.67601377,-0.28595597,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.4625187,-2.5276306,0.48607564,0.6394386
